1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1279 1284 1289 1294 1313 1318 1323 1328 1333 1338 1343 1348 1353 1358 1363 1368 1373 1378 1383 1388 1393 1398 1403 1408 1413 1418 1423 1428 1433 1438 1443 1448
4.5438172880841075e-06 4.590908841102447e-06 4.581674019073197e-06 4.8509625289870986e-06 4.932241557973016e-06 5.111217422431155e-06 5.225296848590157e-06 5.226471409302355e-06 5.3131328149568345e-06 5.419050162048428e-06 5.435661045741773e-06 5.466343541627977e-06 5.545019773493236e-06 5.554994688556584e-06 5.805434302260067e-06 5.618240810500224e-06 5.684994163970785e-06 5.602898695953362e-06 5.584400641486304e-06 5.665501830732111e-06 5.6524421446920546e-06 5.492731231382169e-06 5.472197604397489e-06 5.319326051486949e-06 5.485519516230873e-06 5.579759201358913e-06 5.515284247545568e-06 5.51171838206007e-06 5.47068507716322e-06 5.613042451739589e-06 5.5963512759151326e-06 5.729805052468741e-06 5.780700423267831e-06 5.903816235624023e-06 5.982266166818229e-06 5.916159141708656e-06 6.151457103616565e-06 5.981814008194659e-06 5.896497070592416e-06 6.1296973019828795e-06 5.981404121698919e-06 6.156441262686775e-06 6.10997250398225e-06 6.316103141180235e-06 6.105343596430305e-06 5.947826811001133e-06 6.207844154745568e-06 6.1148018419488875e-06 5.872958760320227e-06 5.790372921666405e-06 6.082671481253494e-06 5.98572971356203e-06 6.016914612484739e-06 5.8391341850306655e-06 5.6668653096755725e-06 5.83247766484537e-06 5.8151694514671404e-06
4.613994629216284e-06 4.637092915456735e-06 4.640410954725029e-06 4.854713067090431e-06 4.9508700331556376e-06 5.0909646902098055e-06 5.233807996298514e-06 5.257654096856213e-06 5.322581601054248e-06 5.443909200303935e-06 5.4838938044312415e-06 5.523756226714618e-06 5.635632206129178e-06 5.609706853907312e-06 5.841820768542544e-06 5.730578535641293e-06 5.722372810539645e-06 5.726444603705582e-06 5.6980111116708015e-06 5.837355998541679e-06 5.783324343277826e-06 5.622490600472646e-06 5.514996993372128e-06 5.362948471947119e-06 5.493215940536161e-06 5.571422456534815e-06 5.511384573666963e-06 5.45631317305399e-06 5.45980556425294e-06 5.5790692894177265e-06 5.644873998011004e-06 5.7774747728002e-06 5.8290645543381e-06 5.8962392363842345e-06 6.078945215993216e-06 6.025793869824814e-06 6.238001028357861e-06 6.052218908191168e-06 6.002270914694188e-06 6.258530152431207e-06 6.09845035154422e-06 6.322084177908387e-06 6.268094066699426e-06 6.440983073899527e-06 6.253112282323465e-06 6.155290173867349e-06 6.331020669446236e-06 6.262732895802916e-06 6.040131102185938e-06 5.925359961679996e-06 6.230790586180738e-06 6.12056466196152e-06 6.146448707255177e-06 5.954461447301837e-06 5.8064555811220404e-06 5.978158856523496e-06 5.938556507201033e-06
4.710685687532949e-06 4.7146329467197015e-06 4.730607230207806e-06 4.890649009567009e-06 5.007791679768329e-06 5.112807486290356e-06 5.264142271788434e-06 5.3170770369162334e-06 5.337463356937592e-06 5.4643482986948635e-06 5.507496971708634e-06 5.548259283274679e-06 5.687142720649369e-06 5.633185861965826e-06 5.8388829262638595e-06 5.777344517564091e-06 5.73139616654732e-06 5.81176886705608e-06 5.774010290673749e-06 5.927287901967069e-06 5.881206568664935e-06 5.7071242300135135e-06 5.533787679188334e-06 5.430783981977889e-06 5.499373136349457e-06 5.57330816089996e-06 5.529308451511785e-06 5.461785110889675e-06 5.491597577929189e-06 5.575932746646281e-06 5.695225839316032e-06 5.822427994739292e-06 5.883488156196538e-06 5.911870418836424e-06 6.163893283366783e-06 6.112760176661479e-06 6.276117125278876e-06 6.12707871440487e-06 6.12254849042167e-06 6.35823741282163e-06 6.173172510784577e-06 6.432106539213313e-06 6.377550801624887e-06 6.521221505580239e-06 6.405682920871659e-06 6.314664290177951e-06 6.4129439130945666e-06 6.3727051176404634e-06 6.1862828184902285e-06 6.030440284329e-06 6.304970271580841e-06 6.226690751670732e-06 6.250681293037275e-06 6.063433209690496e-06 5.961953068285833e-06 6.125474560517022e-06 6.043311091262903e-06
4.832233181578383e-06 4.834265619609441e-06 4.8660781762056904e-06 4.970575490684189e-06 5.1041644999814734e-06 5.163482413429892e-06 5.321151054822131e-06 5.392711029428301e-06 5.363883080791166e-06 5.485441167908408e-06 5.523067663103176e-06 5.5596679155104204e-06 5.728344141207677e-06 5.671650257194151e-06 5.826051822040229e-06 5.793014199834489e-06 5.731126571086496e-06 5.880368596221653e-06 5.837633449362613e-06 5.994861347271824e-06 5.972566328896457e-06 5.780547360703544e-06 5.559723491906117e-06 5.531152653949126e-06 5.513823444517029e-06 5.5993540563804e-06 5.571248154186213e-06 5.505297685463809e-06 5.563714616633277e-06 5.594787002437146e-06 5.750212201730635e-06 5.880612745116279e-06 5.945766984884149e-06 5.946280541776384e-06 6.252106909909583e-06 6.208792669687917e-06 6.298188053652727e-06 6.2195766131258355e-06 6.265777676623157e-06 6.459848608645188e-06 6.24129588505399e-06 6.52703530785731e-06 6.4783312461859215e-06 6.581773392293348e-06 6.571487838963229e-06 6.471698357842974e-06 6.512595809075172e-06 6.48761291062438e-06 6.3415840575465e-06 6.145347569460329e-06 6.365900777428916e-06 6.348943742258802e-06 6.359137313266089e-06 6.168296310149094e-06 6.127561614394358e-06 6.292843946022126e-06 6.149187365235653e-06
4.9743390140784245e-06 4.997832650521248e-06 5.033639729591605e-06 5.092181142713405e-06 5.2327846461319725e-06 5.239423014944323e-06 5.393098434169281e-06 5.467469874409912e-06 5.391294790033317e-06 5.508835964326567e-06 5.5279749886082295e-06 5.561894066823011e-06 5.741142894691997e-06 5.714537750382466e-06 5.798035049539278e-06 5.777526602963528e-06 5.718141231536422e-06 5.917869729115877e-06 5.8784279218626856e-06 6.036761728101378e-06 6.032798701908818e-06 5.839584410177519e-06 5.6108771606686225e-06 5.65504239105947e-06 5.565654157963757e-06 5.667934208918401e-06 5.6484602795381164e-06 5.585586230559366e-06 5.675508696118113e-06 5.6470776661857626e-06 5.820952838035531e-06 5.962690452581669e-06 6.014089892143145e-06 5.997573620697855e-06 6.33126428687409e-06 6.309992254414468e-06 6.314530534557034e-06 6.3174493534093656e-06 6.401719459525497e-06 6.542453048334551e-06 6.302696658116369e-06 6.599688749223405e-06 6.561726604113917e-06 6.606447061820865e-06 6.714346927540725e-06 6.607718774746153e-06 6.620134533791024e-06 6.578564941033075e-06 6.472040613224337e-06 6.25909598310377e-06 6.413197761831228e-06 6.4637890461919674e-06 6.44681906660687e-06 6.251339817239249e-06 6.283330559267663e-06 6.468713765434679e-06 6.257229396675081e-06
5.1408530657108805e-06 5.2033768713642975e-06 5.212715765504785e-06 5.240103508544399e-06 5.383491047140084e-06 5.338349594734303e-06 5.4654739466476166e-06 5.533171495985506e-06 5.4167716987671865e-06 5.543401281341369e-06 5.529247812041203e-06 5.560857736817958e-06 5.724786187354294e-06 5.7405807355736935e-06 5.755223487568785e-06 5.743080037840108e-06 5.696487559993126e-06 5.929705037197282e-06 5.905081375564315e-06 6.0668692955952875e-06 6.061741500402969e-06 5.898490811845514e-06 5.693944917139035e-06 5.781663633609944e-06 5.680263224456353e-06 5.783610479639849e-06 5.766191365337071e-06 5.698103316100303e-06 5.809402553279166e-06 5.737828880086089e-06 5.928695031444038e-06 6.082768988920443e-06 6.099210933539861e-06 6.062788581756549e-06 6.394674976154594e-06 6.409640699474479e-06 6.346390229440257e-06 6.405921984375584e-06 6.5085021858345335e-06 6.603538075182414e-06 6.374210245677524e-06 6.649649569728571e-06 6.633489651057394e-06 6.610350394433315e-06 6.809589420885823e-06 6.718704354751635e-06 6.729219301548109e-06 6.6300206075421595e-06 6.555276855119717e-06 6.366641549742954e-06 6.450058575750493e-06 6.555331092505871e-06 6.512276886808722e-06 6.330109655804942e-06 6.436134858525069e-06 6.64599409157738e-06 6.3927308509252705e-06
5.329648781102901e-06 5.431957816384764e-06 5.391612050627969e-06 5.393329867442311e-06 5.5442403611151274e-06 5.453055881523535e-06 5.531665900076087e-06 5.592705619649959e-06 5.452285061614235e-06 5.594088015205713e-06 5.538757366027069e-06 5.555334224783769e-06 5.6878574384308435e-06 5.733681455146996e-06 5.708791626022184e-06 5.699823077942592e-06 5.674397832343126e-06 5.9209495515649144e-06 5.922518408455529e-06 6.077754584851757e-06 6.069440699801206e-06 5.9575278989491406e-06 5.788808450702708e-06 5.888793492543653e-06 5.8541875640839935e-06 5.932751305209538e-06 5.921951809354657e-06 5.84883310811585e-06 5.946610065896492e-06 5.867903099459311e-06 6.0807376217342014e-06 6.2371462095941294e-06 6.209004796021339e-06 6.1381814152387294e-06 6.4395007154414745e-06 6.488908357221468e-06 6.397284829423208e-06 6.472714271517424e-06 6.5782198849851795e-06 6.649163533523054e-06 6.457623815978636e-06 6.6704576756474125e-06 6.692666945243528e-06 6.61182827910454e-06 6.847350895865485e-06 6.7937064000286104e-06 6.818266500002637e-06 6.63825491043178e-06 6.586609054663985e-06 6.459268314559962e-06 6.480083859121409e-06 6.623145957563427e-06 6.564115865930488e-06 6.433361704481535e-06 6.589114016429255e-06 6.809427468650063e-06 6.580090843329539e-06
5.5299160387542576e-06 5.64562382774492e-06 5.569815638212418e-06 5.537334509184613e-06 5.700677185755774e-06 5.573765689402204e-06 5.595001383124282e-06 5.65515425997728e-06 5.510143449381528e-06 5.653196246140743e-06 5.569009180071798e-06 5.551713089399739e-06 5.640994201091773e-06 5.699250580586846e-06 5.675809778123689e-06 5.659390797466985e-06 5.6616577165521374e-06 5.898732068580303e-06 5.930262954774795e-06 6.053258465555635e-06 6.071082460466358e-06 6.0072553401333055e-06 5.870099889962355e-06 5.973180028399656e-06 6.059620545264356e-06 6.0995530767211796e-06 6.111131846843237e-06 6.042450688605379e-06 6.078362776439729e-06 6.028480323328828e-06 6.266246527377352e-06 6.408061616209523e-06 6.3477891064288e-06 6.226772073642749e-06 6.474458341180956e-06 6.545977496912386e-06 6.463799652436016e-06 6.5232419849516766e-06 6.620453170572762e-06 6.6895953519570075e-06 6.54437595425302e-06 6.667228321863913e-06 6.732250799950581e-06 6.618272656836601e-06 6.838672071450109e-06 6.825529098655605e-06 6.863225878353146e-06 6.6136364049726556e-06 6.585523128413984e-06 6.5352568832235755e-06 6.517327091937774e-06 6.680679337313574e-06 6.615984440791507e-06 6.576977411761977e-06 6.743386817529265e-06 6.944078426632956e-06 6.8189985169422e-06
5.721423667697545e-06 5.8113318017205356e-06 5.742278306042248e-06 5.6702115533024435e-06 5.84152665697057e-06 5.6952374656188575e-06 5.666562560686169e-06 5.729686553712113e-06 5.590246587007177e-06 5.7067428257457165e-06 5.624925884803079e-06 5.564050108917479e-06 5.594439784813622e-06 5.656310450500951e-06 5.6596285576193735e-06 5.630306365627774e-06 5.664371708313549e-06 5.871762463151183e-06 5.930132725154229e-06 5.992436897855781e-06 6.079668738117646e-06 6.0420381565092615e-06 5.930254281690279e-06 6.051492079037964e-06 6.264326227746646e-06 6.268818413173672e-06 6.323302778943666e-06 6.271243413879785e-06 6.210852046548091e-06 6.20652771744476e-06 6.46497438200701e-06 6.581521561767705e-06 6.512009761382697e-06 6.341173413019708e-06 6.509545665632518e-06 6.60144294804749e-06 6.549519730615169e-06 6.57499399205977e-06 6.648276028462742e-06 6.72013091180822e-06 6.619645441214049e-06 6.6470163322024676e-06 6.738655296090859e-06 6.627439965899549e-06 6.799830013148698e-06 6.813976787147766e-06 6.850459503185273e-06 6.578007963815671e-06 6.579925868877503e-06 6.601200246145081e-06 6.5739293708553545e-06 6.742244149266634e-06 6.6820680973511025e-06 6.750177681890539e-06 6.908832028401675e-06 7.0416930920397925e-06 7.070507948288385e-06
