1386 1391 1396 1401 1406 1411 1416 1421 1426 1431 1436 1441 1446 1451 1456 1461 1466 1471 1476 1481 1486 1491 1496 1501 1506 1511 1516 1521 1526 1531 1536 1541 1546 1551 1556 1578 1583 1588 1593 1598 1603 1608 1613 1618 1623 1628 1633 1638 1643 1648 1653 1658 1663 1668 1673 1678 1683 1688 1693 1698 1703 1708 1713 1718 1723 1728 1733 1738 1743 1748
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.069916668120468e-06 5.976604420559177e-06 6.25790480627272e-06 6.277621604750489e-06 6.020748006156606e-06 6.305604132270244e-06 6.2592217984006455e-06 6.25725094821378e-06 6.186213724425723e-06 6.459116040855494e-06 6.4420848947675094e-06 6.373322289756337e-06 6.390574781505891e-06 6.411803012261162e-06 6.1587354181737e-06 6.016872865698526e-06 6.357401667611605e-06 6.286200094338333e-06 6.357426692928195e-06 6.270840869466299e-06 6.404494615889124e-06 6.2821075186519315e-06 6.315208028353072e-06 6.201974171593795e-06 6.401913141328149e-06 6.663548938329284e-06 6.500020839294017e-06 6.495928600568931e-06 6.742552237338284e-06 6.671417313166456e-06 6.730445463091697e-06 6.821654165918643e-06 6.940861829810349e-06 7.1048068298888444e-06 7.116080732535567e-06 7.046712429047499e-06 7.075126290348546e-06 7.030180752178867e-06 7.142995796755664e-06 7.451363056937942e-06 7.41066141124558e-06 7.2961422307809555e-06 7.144435129742295e-06 7.2140075233871925e-06 7.330803206249987e-06 7.358103055154367e-06 7.247929733269124e-06 7.137917793478918e-06 7.293278228161352e-06 6.952152604756607e-06 6.930237011996985e-06 6.906920533315228e-06 6.977777293835087e-06 6.98161349497611e-06 7.00436527336478e-06 7.005330384429305e-06 6.8670382616660595e-06 6.849895523678677e-06 6.867051050948279e-06 7.022357183424172e-06 7.007012190308121e-06 6.892601803176231e-06 6.866473733118877e-06 6.881026257509013e-06 6.753985570651916e-06 6.978435056359146e-06 6.6664379904322165e-06 6.852143669528481e-06 6.755054239249299e-06 6.7479488774140665e-06
6.140268838407441e-06 6.080371058798789e-06 6.338391336387324e-06 6.3955681958414435e-06 6.11814158489867e-06 6.431799809950077e-06 6.362003970537487e-06 6.413389710005614e-06 6.316373691098474e-06 6.525140890845694e-06 6.6048805420821664e-06 6.495979170407477e-06 6.469047362151422e-06 6.5429299831714756e-06 6.261637241085862e-06 6.111303264368199e-06 6.424859840574673e-06 6.402139254571543e-06 6.417015013151818e-06 6.277441474890993e-06 6.41812588507504e-06 6.2978962778510236e-06 6.3075818481673955e-06 6.170455547943883e-06 6.407999564812883e-06 6.595315680623276e-06 6.464278370682637e-06 6.496774860679176e-06 6.687973127002017e-06 6.629891961151101e-06 6.7283746135129055e-06 6.7931843212678375e-06 6.887673756583868e-06 7.087144009338075e-06 7.126808246452527e-06 7.044384320396215e-06 7.2333152196893596e-06 7.153221096934587e-06 7.251254289464248e-06 7.595353952185083e-06 7.519423767397778e-06 7.455760382670011e-06 7.3440569369445664e-06 7.382700987264431e-06 7.4901018241086865e-06 7.575346957431928e-06 7.402978167496197e-06 7.3273142888630345e-06 7.530969635990373e-06 7.202944480067704e-06 7.071848769653788e-06 6.995461263675574e-06 7.1137222087802015e-06 7.106862589946942e-06 7.1794201182680645e-06 7.156763790734184e-06 7.029917407240262e-06 6.966371729419925e-06 7.007178018225402e-06 7.094245625205703e-06 7.110439525641003e-06 7.011968192443169e-06 6.981145706299793e-06 7.0242670644326235e-06 6.826511107870811e-06 7.123206908075936e-06 6.752235402438047e-06 6.946336058066806e-06 6.836800225636572e-06 6.823175820649224e-06
6.171093598435418e-06 6.149921704528513e-06 6.382586597066468e-06 6.485758540287873e-06 6.2185462673383635e-06 6.554501572151409e-06 6.4376276615509766e-06 6.523296934137988e-06 6.4398537925893774e-06 6.568487738432968e-06 6.70146162778511e-06 6.5877750535150976e-06 6.527525777541352e-06 6.604086433279387e-06 6.365283034177796e-06 6.230711441237036e-06 6.486656804944158e-06 6.498430275928082e-06 6.475701946367949e-06 6.310617006698449e-06 6.464463563418383e-06 6.35130415903054e-06 6.338325360614186e-06 6.180338402466198e-06 6.409904996147175e-06 6.542523669974221e-06 6.44885924234431e-06 6.5153664141710785e-06 6.622895904016606e-06 6.606798603467471e-06 6.758465621204802e-06 6.802060408967518e-06 6.862126365355477e-06 7.07191372782472e-06 7.127628043460193e-06 7.066909879999634e-06 7.360888481131558e-06 7.272324665218737e-06 7.310252363242263e-06 7.66270860821624e-06 7.579769881755566e-06 7.613427748496747e-06 7.50431662311378e-06 7.5397925327762115e-06 7.603587286645898e-06 7.762452416711183e-06 7.5489909583679635e-06 7.520386257560254e-06 7.701509520345308e-06 7.417918490472993e-06 7.197612265789528e-06 7.0956675841015294e-06 7.201050869835704e-06 7.2283181416838795e-06 7.313505251548228e-06 7.300477034505669e-06 7.164636934368671e-06 7.1155862380648086e-06 7.158075759472964e-06 7.187039558357076e-06 7.213906253683627e-06 7.1100570968682885e-06 7.095058902816929e-06 7.130728114512772e-06 6.8832428888653426e-06 7.223200318331024e-06 6.829502933077517e-06 7.00647346007514e-06 6.94192343276608e-06 6.913289524698414e-06
6.203340305768507e-06 6.206170623175016e-06 6.406177414859541e-06 6.5578599168820385e-06 6.321971950719247e-06 6.676289968179291e-06 6.5158170302981764e-06 6.62967384413399e-06 6.594321089184514e-06 6.646572662233174e-06 6.791390472506604e-06 6.676890672153007e-06 6.5882287335971555e-06 6.649191644887812e-06 6.476805877486324e-06 6.373372673895851e-06 6.568601014658566e-06 6.577906982732911e-06 6.549820449208938e-06 6.3727113889870714e-06 6.521723083990029e-06 6.424804655440189e-06 6.410150323926092e-06 6.217855915841179e-06 6.402854188725781e-06 6.4984986686278364e-06 6.423922525248367e-06 6.54230657503932e-06 6.56915025421413e-06 6.614300450623179e-06 6.816488619400201e-06 6.843351452394484e-06 6.84952096909555e-06 7.0621156967659e-06 7.150468291811868e-06 7.121741797086191e-06 7.470791192911768e-06 7.405278669375692e-06 7.349045414788591e-06 7.704487595267266e-06 7.647267434068538e-06 7.768924785350963e-06 7.678535029450346e-06 7.701089142356238e-06 7.701218243204327e-06 7.948969118905448e-06 7.722643743845829e-06 7.726915642591357e-06 7.85635323960512e-06 7.624339584182333e-06 7.348102294920428e-06 7.227205698294972e-06 7.27193110853183e-06 7.370584820444682e-06 7.442134820465177e-06 7.481644963031645e-06 7.311670766770607e-06 7.285294835327949e-06 7.339427468049943e-06 7.302733541999356e-06 7.326930286679503e-06 7.234832869823418e-06 7.225775234499632e-06 7.2368722186108445e-06 6.965507370034969e-06 7.3160126941970305e-06 6.9343588464686735e-06 7.0728789455426074e-06 7.0815962642941425e-06 7.0340326623302455e-06
6.23320982317076e-06 6.233075992501542e-06 6.398420673186548e-06 6.595892715171423e-06 6.40946971728946e-06 6.7598085649044755e-06 6.582251680302013e-06 6.72632937673859e-06 6.7588680661630985e-06 6.7606112400200715e-06 6.874441673932384e-06 6.751740681095015e-06 6.656935251296351e-06 6.687860703953947e-06 6.578424295751746e-06 6.506954407279515e-06 6.67294756261154e-06 6.624181640514401e-06 6.6305608720870886e-06 6.467124872738743e-06 6.584583281765465e-06 6.513626755308492e-06 6.517318266586328e-06 6.302605432687826e-06 6.407401827523108e-06 6.480217044411797e-06 6.410349037737396e-06 6.583305554316415e-06 6.555270176139066e-06 6.676890432727004e-06 6.90153923584388e-06 6.912163185881307e-06 6.868431988305909e-06 7.075985848824047e-06 7.203183443507397e-06 7.201872577312476e-06 7.545331379884922e-06 7.527567121187229e-06 7.364771018995675e-06 7.717923092509222e-06 7.725934410299222e-06 7.88375437104234e-06 7.840689608976966e-06 7.837779968672451e-06 7.76703102680299e-06 8.10799703328619e-06 7.904778744188122e-06 7.89789355292687e-06 7.98574867059479e-06 7.794217666952715e-06 7.521909073827325e-06 7.3894637226552025e-06 7.32389082404935e-06 7.517086064312827e-06 7.554039345441493e-06 7.682588072543422e-06 7.466745263923383e-06 7.44004537604021e-06 7.529224201023437e-06 7.421091442340723e-06 7.445419318621541e-06 7.389373150195174e-06 7.370305435172243e-06 7.351343874095202e-06 7.0926948240371286e-06 7.411537854035837e-06 7.077353989749331e-06 7.157340348445488e-06 7.243259044812756e-06 7.184129782939282e-06
6.258599358358201e-06 6.2410051814904635e-06 6.371397404963904e-06 6.606621705953884e-06 6.469827687872299e-06 6.797041992453611e-06 6.632223806984888e-06 6.807516864243451e-06 6.90552845976671e-06 6.886018049105982e-06 6.950397319844175e-06 6.821530509362074e-06 6.752663224677182e-06 6.737145501552406e-06 6.668887591620969e-06 6.614349593382459e-06 6.804426224682781e-06 6.652945208598822e-06 6.719074763264936e-06 6.59685416314511e-06 6.661781427095669e-06 6.620606601339833e-06 6.645031912935362e-06 6.443376897332242e-06 6.458111630238275e-06 6.511344734103123e-06 6.438918834752982e-06 6.655572981948735e-06 6.59525527856006e-06 6.7941367668770286e-06 7.011531294516937e-06 7.000148317938498e-06 6.940142966798173e-06 7.129640010922238e-06 7.2875018000168406e-06 7.300078189089021e-06 7.5981513466394835e-06 7.625771415678196e-06 7.375394076667805e-06 7.713126516813809e-06 7.810517974998327e-06 7.950620747991586e-06 7.965189428678158e-06 7.9460404109677e-06 7.809169952607313e-06 8.234718225034487e-06 8.07471778076007e-06 8.013241475309686e-06 8.0991427186621e-06 7.937319482459387e-06 7.723454881295244e-06 7.582093850949184e-06 7.3799147519551975e-06 7.650767128729827e-06 7.653882849317518e-06 7.877318519463049e-06 7.627015400778693e-06 7.577599371665298e-06 7.707832066715818e-06 7.544519432903723e-06 7.584437742206439e-06 7.567499076165425e-06 7.536819497363484e-06 7.492272898572014e-06 7.287003462993774e-06 7.534419382426688e-06 7.269869330882172e-06 7.281613212278025e-06 7.425110525899136e-06 7.3650393896462745e-06
6.282358419622359e-06 6.248782927498609e-06 6.345336126973414e-06 6.601593656951943e-06 6.49730700789237e-06 6.797914358644182e-06 6.662988470789309e-06 6.855016750569223e-06 6.994714828460964e-06 6.978904542509441e-06 7.005663793974352e-06 6.895301156672889e-06 6.877643950660262e-06 6.800354947518647e-06 6.757610457499975e-06 6.712465818528133e-06 6.95773431763158e-06 6.695091744010813e-06 6.823294053852964e-06 6.754576963658988e-06 6.765756174070315e-06 6.754166555286854e-06 6.7924145477621474e-06 6.629362099700455e-06 6.588096102012598e-06 6.615092721478666e-06 6.532644532880154e-06 6.780350908296889e-06 6.699082551452851e-06 6.945909185398823e-06 7.146182402461204e-06 7.109182628938411e-06 7.07751909725748e-06 7.224889139732075e-06 7.394349869506758e-06 7.416395640832551e-06 7.653401786599628e-06 7.698904345056846e-06 7.403775847217704e-06 7.698668088132923e-06 7.873644444202764e-06 7.981348468692766e-06 8.029209368861292e-06 8.032771650808662e-06 7.836220916077922e-06 8.314911166944286e-06 8.206776771003814e-06 8.079659289437505e-06 8.190645041635707e-06 8.071263249390756e-06 7.943508765524554e-06 7.788948164755005e-06 7.467676169366818e-06 7.753338653124468e-06 7.745585320796561e-06 8.039060624098483e-06 7.768186377808404e-06 7.720956089713502e-06 7.86250967826806e-06 7.69436366338242e-06 7.755509595033771e-06 7.749642684417625e-06 7.73856982953752e-06 7.660096132626046e-06 7.54703616382463e-06 7.689143057835147e-06 7.508490527812546e-06 7.460734316209719e-06 7.640449494292344e-06 7.575450905812627e-06
6.313045829525308e-06 6.268049461198683e-06 6.330538872803138e-06 6.591235129048826e-06 6.50312177832301e-06 6.772606076855733e-06 6.674129274216192e-06 6.860660904981094e-06 7.003089232561698e-06 7.011295837224422e-06 7.036449127407905e-06 6.968944014874078e-06 7.00486587692233e-06 6.874771626946198e-06 6.865668994084938e-06 6.835793714092655e-06 7.122635341511315e-06 6.774664362035395e-06 6.953818083926759e-06 6.928751084773647e-06 6.9016305609780605e-06 6.918884578198559e-06 6.974986408076965e-06 6.846838281027401e-06 6.810300504760935e-06 6.798062191067903e-06 6.694542898716459e-06 6.971486597463182e-06 6.8748856344986316e-06 7.111312790680982e-06 7.307874667581401e-06 7.247502143195229e-06 7.261351109924493e-06 7.345114746037465e-06 7.50565090436774e-06 7.547424209648554e-06 7.728302384981474e-06 7.755889388460148e-06 7.46118085543613e-06 7.683206257421216e-06 7.892505798211855e-06 7.993732690807046e-06 8.043295897748521e-06 8.111280993180906e-06 7.854329433593579e-06 8.33580471269235e-06 8.289548984180215e-06 8.121904771065846e-06 8.25172261431717e-06 8.20908334107771e-06 8.16065124641274e-06 7.976176319992538e-06 7.6002100993344094e-06 7.820965073724804e-06 7.837069307418782e-06 8.159322882952814e-06 7.875701214427754e-06 7.893362250642798e-06 8.002325265747354e-06 7.88154344560685e-06 7.963196568186307e-06 7.923256074975798e-06 7.988351101869416e-06 7.854487203484497e-06 7.848164870264224e-06 7.864935518018165e-06 7.780327833298313e-06 7.704877047969627e-06 7.90888944030496e-06 7.817091370466677e-06
