1154 1159 1164 1169 1174 1179 1184 1189 1194 1199 1204 1209 1214 1219 1224 1229 1234 1239 1244 1249 1254 1259 1264 1269 1274 1279 1284 1289 1294 1313 1318 1323 1328 1333 1338 1343 1348 1353 1358 1363 1368 1373 1378 1383 1388 1393 1398 1403 1408 1413 1418 1423 1428 1433 1438 1443 1448
4.5528709196230005e-06 4.596558367643641e-06 4.721426192645391e-06 4.803981334653301e-06 4.860328262848458e-06 5.014004569987488e-06 5.008201359431938e-06 5.265428076318542e-06 5.268714528816016e-06 5.360647986717706e-06 5.482015510919144e-06 5.4598689054749815e-06 5.566894361706647e-06 5.379061610852384e-06 5.5986581631973e-06 5.565331613472516e-06 5.38745043260433e-06 5.594225741152503e-06 5.5349098786833555e-06 5.612764738949607e-06 5.6710036035684405e-06 5.496491598771336e-06 5.4947754768867595e-06 5.435109358595772e-06 5.3773157316172055e-06 5.440142581793976e-06 5.378588303645449e-06 5.452346216839734e-06 5.458795977354361e-06 5.526653902853816e-06 5.6750548563956235e-06 5.678970434056336e-06 5.783371982228706e-06 5.864369854243958e-06 5.8516769880010505e-06 5.95138593912063e-06 6.076335170391566e-06 6.022664273841764e-06 6.049999893584448e-06 5.8680959259985325e-06 5.993461571261893e-06 6.145042118733311e-06 6.142184900073741e-06 6.030019249599379e-06 5.811899158195418e-06 5.9742927846976085e-06 5.987532100357113e-06 5.9573991510175504e-06 5.608661366662107e-06 5.806863301323272e-06 5.873172595249114e-06 6.036870483242576e-06 5.8130629565434514e-06 5.746880461332614e-06 5.871171320190942e-06 5.63383396667549e-06 5.784963105744462e-06
4.6298916714997955e-06 4.632617566472689e-06 4.763205887347435e-06 4.800827907266757e-06 4.851716422865163e-06 4.967257617178106e-06 4.976794238445567e-06 5.23822930180997e-06 5.239612051120232e-06 5.376782256368185e-06 5.511921406159774e-06 5.540602218078266e-06 5.675028350386914e-06 5.485758706293153e-06 5.681622441006089e-06 5.704058041266652e-06 5.4976951480716154e-06 5.697309432154342e-06 5.653499860802901e-06 5.748482287189942e-06 5.767467354710954e-06 5.597269165165385e-06 5.541921207328848e-06 5.4727682548482296e-06 5.391593220289409e-06 5.458062623597466e-06 5.413928533139917e-06 5.437627845482335e-06 5.492728640719448e-06 5.529799493419724e-06 5.69570284131121e-06 5.65393371729465e-06 5.766725870514763e-06 5.820787934086467e-06 5.8987081224095154e-06 5.955039736729537e-06 6.0682123978436005e-06 6.10719556090656e-06 6.18100494663823e-06 5.977372240828587e-06 6.101701495611516e-06 6.329949101227028e-06 6.314936413687989e-06 6.138898407943814e-06 5.958587153650001e-06 6.209085699752619e-06 6.194508871111559e-06 6.13445362316083e-06 5.738227434341627e-06 5.978760132578655e-06 6.042326701639499e-06 6.203973913598342e-06 5.946918032843371e-06 5.858444413475373e-06 6.00783033753695e-06 5.771579896349358e-06 5.943441942052479e-06
4.7183062733828474e-06 4.708649480999865e-06 4.824365417322573e-06 4.838761211647038e-06 4.861718453419494e-06 4.965397245719681e-06 5.004092368555628e-06 5.225324290497824e-06 5.22175427161226e-06 5.391088270705488e-06 5.517427121776243e-06 5.588781530828126e-06 5.735433910630128e-06 5.566656986775428e-06 5.7288811845446064e-06 5.7798007690874975e-06 5.563527726693433e-06 5.756150692031335e-06 5.742538835278477e-06 5.817499360718501e-06 5.8541432669475694e-06 5.683503937808516e-06 5.593882615973999e-06 5.533870833243085e-06 5.427371894365716e-06 5.48896200679065e-06 5.491923871415976e-06 5.477835163469431e-06 5.532195345596976e-06 5.531251591720883e-06 5.7147547254790995e-06 5.663856561529882e-06 5.793928860366947e-06 5.824524794712415e-06 5.978111611223491e-06 5.95315312010513e-06 6.041113456422431e-06 6.163029941252265e-06 6.236216122731687e-06 6.05794066394832e-06 6.153129681962757e-06 6.470325294793689e-06 6.438902780504949e-06 6.243358895019091e-06 6.142844240795443e-06 6.3934388389072995e-06 6.330915557453145e-06 6.2889633186644766e-06 5.887137291928501e-06 6.085071317212606e-06 6.149564645072271e-06 6.32266353549159e-06 6.0617976802738595e-06 5.9685339325719645e-06 6.127023428410646e-06 5.90301755369566e-06 6.097834632337326e-06
4.81789582677055e-06 4.811150649135384e-06 4.9092555388716494e-06 4.91063005166816e-06 4.909303156699391e-06 5.0093775013717885e-06 5.069559647567803e-06 5.229362345959094e-06 5.213474259724167e-06 5.407283339545301e-06 5.51594765927771e-06 5.632588277572424e-06 5.773628413857378e-06 5.651573998339351e-06 5.758633917105332e-06 5.840016147451429e-06 5.621128465809204e-06 5.811614367550322e-06 5.814562364852523e-06 5.8725036182087406e-06 5.966220765880824e-06 5.768021106449988e-06 5.656988367038599e-06 5.627965970131296e-06 5.48818335915982e-06 5.558211900630972e-06 5.6084275287851244e-06 5.5606270514053185e-06 5.590542307295391e-06 5.5441824396710734e-06 5.740291510687042e-06 5.711607053909064e-06 5.847085087938663e-06 5.867566139576723e-06 6.0731839826316565e-06 5.9602027675011704e-06 6.031943273753924e-06 6.230238447553923e-06 6.258918767759272e-06 6.131462182852431e-06 6.1906794437490295e-06 6.585307378334835e-06 6.541972479242293e-06 6.380056176115138e-06 6.376882743046342e-06 6.567712815591583e-06 6.470477481049568e-06 6.455979691174715e-06 6.072197619592805e-06 6.172865958336505e-06 6.24939914095061e-06 6.4471672272614245e-06 6.191598492060941e-06 6.107308731546195e-06 6.260853053153907e-06 6.045790986152124e-06 6.2514400038133045e-06
4.92727915751784e-06 4.938667277289585e-06 5.019209124074681e-06 5.01867432368255e-06 5.0063537966636585e-06 5.097790587940739e-06 5.165853687547431e-06 5.260882732558765e-06 5.233072335753506e-06 5.425425417075998e-06 5.517574332429374e-06 5.665252287663712e-06 5.787129595032293e-06 5.717919771729895e-06 5.759976500068222e-06 5.880876265966636e-06 5.6746023884630785e-06 5.849759578870996e-06 5.850233216149483e-06 5.904682291314106e-06 6.0787594688334195e-06 5.83569977297283e-06 5.720335488029483e-06 5.745188389520071e-06 5.570433718512953e-06 5.671198491160303e-06 5.7480036245702305e-06 5.683079533446962e-06 5.677128718168363e-06 5.597811410575478e-06 5.789253001070668e-06 5.800811670215666e-06 5.922214209247927e-06 5.939201043255691e-06 6.163728234277706e-06 5.989308702881146e-06 6.060392115854786e-06 6.317850032614219e-06 6.268227158871844e-06 6.202125152580102e-06 6.2265933588813146e-06 6.6491112267699e-06 6.606361668353604e-06 6.5345316829207284e-06 6.609251390358012e-06 6.693424002864767e-06 6.601381559515085e-06 6.607553986106384e-06 6.268340111302531e-06 6.250748992236901e-06 6.338743773284758e-06 6.555422708285529e-06 6.326766432396415e-06 6.259557659423242e-06 6.405502709217445e-06 6.196132882419389e-06 6.382675014607067e-06
5.056400881148187e-06 5.089389748299143e-06 5.1588575037782085e-06 5.159520115020313e-06 5.151393538230318e-06 5.217176401399685e-06 5.285944587111455e-06 5.319454074453717e-06 5.289023189270109e-06 5.448630543510948e-06 5.53703762698335e-06 5.686735606415401e-06 5.784127808302988e-06 5.747177379131409e-06 5.734885049782796e-06 5.899141932038347e-06 5.733720996390729e-06 5.8629481042476684e-06 5.854281585087344e-06 5.916237883477061e-06 6.163420155957072e-06 5.889087438922696e-06 5.781487196241757e-06 5.868984542851352e-06 5.664179859175649e-06 5.810027002644267e-06 5.887397781862904e-06 5.833814559700761e-06 5.7907023884360315e-06 5.709496524574332e-06 5.872264915367595e-06 5.912833115435804e-06 6.014005770085478e-06 6.022151519576061e-06 6.244316270157327e-06 6.047486080113809e-06 6.123969724219324e-06 6.421135989257666e-06 6.307113457738273e-06 6.294771665748318e-06 6.2881826621073955e-06 6.673792312238154e-06 6.640438800487598e-06 6.682234370121305e-06 6.790624654258301e-06 6.764074609605038e-06 6.719389234062106e-06 6.724711317079162e-06 6.443364442806093e-06 6.3465513997826745e-06 6.424840155865937e-06 6.639661160066544e-06 6.464526394386707e-06 6.407504335141842e-06 6.56116707796099e-06 6.365079869233607e-06 6.498156337334237e-06
5.210469828038977e-06 5.256643558477778e-06 5.330324607939656e-06 5.324567534347131e-06 5.332308774389165e-06 5.358078231019171e-06 5.4227686874713954e-06 5.4022358955440815e-06 5.37807196440906e-06 5.4837410300712055e-06 5.5804240251104635e-06 5.6928185835722395e-06 5.757469599898947e-06 5.729096154317546e-06 5.685146323140741e-06 5.882109521446667e-06 5.784889079971396e-06 5.846468929043595e-06 5.839307352427153e-06 5.907843397942972e-06 6.202853482587088e-06 5.932812852710024e-06 5.840378321231183e-06 5.976453835863647e-06 5.766314551507557e-06 5.9422851196679005e-06 6.00933910616634e-06 6.001635836608614e-06 5.92226288992959e-06 5.876753833906727e-06 5.9901186802117875e-06 6.033078122772809e-06 6.116966892761276e-06 6.114937985878194e-06 6.324754683600561e-06 6.1299661717652985e-06 6.204658845100845e-06 6.516699043751307e-06 6.3978587063091316e-06 6.42329756007182e-06 6.384900989566959e-06 6.676004994852923e-06 6.651497786657214e-06 6.791971769549237e-06 6.891470368517499e-06 6.783325270820899e-06 6.809060541957609e-06 6.785537581880868e-06 6.566599025973754e-06 6.4604919679768446e-06 6.513081576641535e-06 6.702136197969428e-06 6.592556905658761e-06 6.541838750054103e-06 6.717953297167873e-06 6.5466527027001076e-06 6.616937166592229e-06
5.385158759234372e-06 5.438283140001938e-06 5.527366509332459e-06 5.506206214551033e-06 5.529510312955286e-06 5.5117410551815484e-06 5.560215833652008e-06 5.505842535056181e-06 5.492152308638986e-06 5.537560199454048e-06 5.639330849332046e-06 5.682393010326141e-06 5.702084091459327e-06 5.67629720697482e-06 5.621029126649437e-06 5.833425348291581e-06 5.800891677514065e-06 5.807542926878256e-06 5.821364287484409e-06 5.878558783065588e-06 6.20106472518004e-06 5.964058854115427e-06 5.895513337701152e-06 6.050873231340421e-06 5.884862514656442e-06 6.051282174975457e-06 6.1109339597652115e-06 6.1756025153487875e-06 6.0662134288952686e-06 6.084589526038319e-06 6.138925112609746e-06 6.164145792539543e-06 6.22756874892411e-06 6.227282503417737e-06 6.4186193664172755e-06 6.233436334427478e-06 6.292742509386798e-06 6.593882158700013e-06 6.532509492167197e-06 6.583119510910107e-06 6.498528137741567e-06 6.666711318654198e-06 6.64342957766571e-06 6.848746068439944e-06 6.913883322980512e-06 6.767121127479654e-06 6.858606457663821e-06 6.7855811016710956e-06 6.6333259304547325e-06 6.56759703552646e-06 6.610505445741183e-06 6.751070079906573e-06 6.694447564040531e-06 6.669027547878921e-06 6.86590605047081e-06 6.7246069396308115e-06 6.759318810685115e-06
5.56480821666806e-06 5.627251521973905e-06 5.736082434201015e-06 5.698884042834054e-06 5.722151261280151e-06 5.666916617905877e-06 5.6853979738526945e-06 5.618196821436626e-06 5.619560866788067e-06 5.6057817878846335e-06 5.700410420697932e-06 5.666411372753275e-06 5.639617820993284e-06 5.617106585863488e-06 5.561517430366366e-06 5.77264607000719e-06 5.770799216235881e-06 5.7608191029757735e-06 5.807886802571565e-06 5.829617839560904e-06 6.17587899705531e-06 5.978741615554323e-06 5.947925425650352e-06 6.100162394076274e-06 6.0306171686239955e-06 6.146484344365096e-06 6.2000078096954655e-06 6.3449790070168365e-06 6.217469701567046e-06 6.314415089363104e-06 6.313947557512078e-06 6.31953937600675e-06 6.353875380264757e-06 6.370436781050737e-06 6.534851927923406e-06 6.361499370945718e-06 6.3882708138720376e-06 6.655017564585557e-06 6.6757019533163245e-06 6.751131178572804e-06 6.594241944256117e-06 6.644522668816983e-06 6.619323170357459e-06 6.8514819881623185e-06 6.879833289179712e-06 6.73430309175348e-06 6.861300453469488e-06 6.741466814648824e-06 6.662596886682998e-06 6.639261120748535e-06 6.709306280047214e-06 6.782588536164193e-06 6.766365495436565e-06 6.796839487168646e-06 7.002736476537826e-06 6.885977783078488e-06 6.9292005111905014e-06
