     redshift              x              y              z
------------- -------------- -------------- --------------
1.97999414859  0.49400806427 0.488810539246  0.50222492218
1.98099414859 0.494009809665 0.488814611833 0.502223176785
1.98199414859  0.49401155506 0.488818684421 0.502221431391
1.98299414859 0.494013300454 0.488822757009 0.502219685996
1.98399414859 0.494014623817 0.488826821941 0.502217943882
1.98499414859 0.494015784383  0.48883088392 0.502216203034
1.98599414859 0.494016944948 0.488834945899 0.502214462186
1.98699414859 0.494018104197 0.488839254862 0.502212974904
1.98799414859 0.494019261734  0.48884388501 0.502211817367
1.98899414859 0.494020419271 0.488848515158  0.50221065983
1.98999414859 0.494021656726 0.488853063284 0.502209422376
1.99099414859 0.494023388493 0.488857104075 0.502207690609
1.99199414859  0.49402512026 0.488861144865 0.502205958841
1.99299414859 0.494026852028 0.488865185656 0.502204227074
1.99399414859 0.494028099258 0.488869217613 0.502202499092
1.99499414859 0.494029250747 0.488873247824 0.502200771859
1.99599414859 0.494030402236 0.488877278035 0.502199044625
1.99699414859 0.494031552092  0.48888160235 0.502197619661
1.99799414859 0.494032700453 0.488886195795   0.5021964713
1.99899414859 0.494033848815  0.48889078924 0.502195322938
1.99999414859 0.494034996615 0.488895265709 0.502194060406
2.00099414859 0.494036142174 0.488899275167 0.502192342067
2.00199414859 0.494037287734 0.488903284626 0.502190623728
2.00299414859 0.494038433293 0.488907294084 0.502188905388
2.00399414859 0.494039576136 0.488911294034 0.502187191124
2.00499414859 0.494040718574 0.488915292568 0.502185477467
2.00599414859 0.494041861013 0.488919291101 0.502183763809
2.00699414859 0.494043304504 0.488923586689 0.502182052552
2.00799414859 0.494045013644 0.488928144397 0.502180343411
2.00899414859 0.494046722785 0.488932702104 0.502178634271
2.00999414859 0.494048326929 0.488937153437 0.502176925958
2.01099414859 0.494049463348 0.488941130902  0.50217522133
2.01199414859 0.494050599766 0.488945108367 0.502173516702
2.01299414859 0.494051736185 0.488949085832 0.502171812074
2.01399414859 0.494052870119 0.488953523018 0.502170111173
2.01499414859 0.494054003532  0.48895805667 0.502168411053
2.01599414859 0.494055136945 0.488962590322 0.502166710934
2.01699414859 0.494056529469 0.488966857945  0.50216501289
2.01799414859 0.494058225084 0.488970814381 0.502163317274
2.01899414859   0.4940599207 0.488974770818 0.502161621658
2.01999414859 0.494061615927 0.488978726349 0.502159926431
2.02099414859 0.494063307043 0.488982672286 0.502158235315
2.02199414859 0.494064998159 0.488986618223 0.502156544199
2.02299414859 0.494066689275  0.48899056416 0.502154853083
2.02399414859 0.494068377233 0.488994502727 0.502153165126
2.02499414859 0.494070063853 0.488998438175 0.502151478505
2.02599414859 0.494071750474 0.489002373624 0.502149791885
2.02699414859 0.494073261843 0.489006479682 0.502148106656
2.02799414859 0.494074383262 0.489010965361 0.502146424527
2.02899414859 0.494075504682  0.48901545104 0.502144742397
2.02999414859 0.494076626102 0.489019936719 0.502143060268
2.03099414859 0.494077744804 0.489023903537 0.502141382214
2.03199414859 0.494078863233 0.489027818038 0.502139704571
2.03299414859 0.494079981661 0.489031732538 0.502138026928
2.03399414859 0.494081098603 0.489035919375 0.502136351516
2.03499414859 0.494082214043 0.489040381137 0.502134678355
2.03599414859 0.494083329484 0.489044842898 0.502133005195
2.03699414859 0.494084444692 0.489049260493 0.502131332382
2.03799414859 0.494085557147 0.489053154085   0.5021296637
2.03899414859 0.494086669602 0.489057047677 0.502127995017
2.03999414859 0.494087782057  0.48906094127 0.502126326335
2.04099414859 0.494089252409 0.489065187923 0.502124660555
2.04199414859 0.494090916618 0.489069625813 0.502122996346
2.04299414859 0.494092580827 0.489074063703 0.502121332137
2.04399414859 0.494094127716 0.489078499085 0.502119668869
