   119   0.175206E+04   0.675858E+00  -0.215110E+02   0.317247E+07   0.332969E+04
   120   0.177022E+04   0.679599E+00  -0.218128E+02   0.315724E+07   0.329607E+04
   121   0.178842E+04   0.682992E+00  -0.221057E+02   0.314207E+07   0.326296E+04
   122   0.180665E+04   0.686035E+00  -0.223894E+02   0.312698E+07   0.323037E+04
   123   0.182492E+04   0.688726E+00  -0.226636E+02   0.311195E+07   0.319828E+04
   124   0.184322E+04   0.691058E+00  -0.229279E+02   0.309699E+07   0.316668E+04
   125   0.186154E+04   0.693036E+00  -0.231821E+02   0.308209E+07   0.313556E+04
   126   0.187988E+04   0.694652E+00  -0.234257E+02   0.306727E+07   0.310492E+04
   127   0.189822E+04   0.695911E+00  -0.236585E+02   0.305253E+07   0.307473E+04
   128   0.191657E+04   0.696804E+00  -0.238802E+02   0.303785E+07   0.304498E+04
   129   0.193493E+04   0.697339E+00  -0.240904E+02   0.302326E+07   0.301568E+04
   130   0.195327E+04   0.697505E+00  -0.242888E+02   0.300873E+07   0.298681E+04
   131   0.197160E+04   0.697309E+00  -0.244752E+02   0.299429E+07   0.295835E+04
   132   0.198992E+04   0.696756E+00  -0.246492E+02   0.297993E+07   0.293030E+04
   133   0.200820E+04   0.695837E+00  -0.248106E+02   0.296564E+07   0.290265E+04
   134   0.202646E+04   0.694572E+00  -0.249590E+02   0.295143E+07   0.287540E+04
   135   0.204468E+04   0.692944E+00  -0.250943E+02   0.293730E+07   0.284853E+04
   136   0.206286E+04   0.690965E+00  -0.252160E+02   0.292325E+07   0.282205E+04
   137   0.208099E+04   0.688633E+00  -0.253240E+02   0.290928E+07   0.279593E+04
   138   0.209906E+04   0.685961E+00  -0.254180E+02   0.289538E+07   0.277017E+04
   139   0.211706E+04   0.682948E+00  -0.254978E+02   0.288156E+07   0.274476E+04
   140   0.213500E+04   0.679597E+00  -0.255632E+02   0.286782E+07   0.271971E+04
   141   0.215286E+04   0.675930E+00  -0.256140E+02   0.285416E+07   0.269499E+04
   142   0.217063E+04   0.671936E+00  -0.256499E+02   0.284058E+07   0.267060E+04
   143   0.218832E+04   0.667629E+00  -0.256708E+02   0.282707E+07   0.264653E+04
   144   0.220591E+04   0.663020E+00  -0.256765E+02   0.281364E+07   0.262278E+04
   145   0.222339E+04   0.658109E+00  -0.256666E+02   0.280029E+07   0.259933E+04
   146   0.224075E+04   0.652915E+00  -0.256412E+02   0.278702E+07   0.257618E+04
   147   0.225797E+04   0.647450E+00  -0.255998E+02   0.277382E+07   0.255332E+04
   148   0.227504E+04   0.641721E+00  -0.255424E+02   0.276070E+07   0.253075E+04
   149   0.229196E+04   0.635739E+00  -0.254687E+02   0.274766E+07   0.250845E+04
   150   0.230869E+04   0.629518E+00  -0.253785E+02   0.273470E+07   0.248641E+04
   151   0.232524E+04   0.623069E+00  -0.252717E+02   0.272182E+07   0.246464E+04
   152   0.234160E+04   0.616400E+00  -0.251482E+02   0.270901E+07   0.244312E+04
   153   0.235777E+04   0.609525E+00  -0.250078E+02   0.269628E+07   0.242185E+04
   154   0.237375E+04   0.602458E+00  -0.248505E+02   0.268363E+07   0.240083E+04
   155   0.238954E+04   0.595200E+00  -0.246761E+02   0.267105E+07   0.238005E+04
   156   0.240513E+04   0.587771E+00  -0.244846E+02   0.265855E+07   0.235951E+04
   157   0.242053E+04   0.580171E+00  -0.242760E+02   0.264613E+07   0.233921E+04
   158   0.243573E+04   0.572429E+00  -0.240500E+02   0.263378E+07   0.231913E+04
   159   0.245073E+04   0.564545E+00  -0.238068E+02   0.262151E+07   0.229928E+04
   160   0.246552E+04   0.556540E+00  -0.235461E+02   0.260932E+07   0.227966E+04
   161   0.248009E+04   0.548428E+00  -0.232681E+02   0.259720E+07   0.226026E+04
   162   0.249442E+04   0.540224E+00  -0.229726E+02   0.258516E+07   0.224107E+04
   163   0.250851E+04   0.531957E+00  -0.226595E+02   0.257319E+07   0.222209E+04
   164   0.252235E+04   0.523626E+00  -0.223291E+02   0.256130E+07   0.220331E+04
   165   0.253594E+04   0.515253E+00  -0.219810E+02   0.254948E+07   0.218475E+04
   166   0.254927E+04   0.506860E+00  -0.216154E+02   0.253774E+07   0.216638E+04
   167   0.256233E+04   0.498468E+00  -0.212324E+02   0.252607E+07   0.214820E+04
   168   0.257512E+04   0.490099E+00  -0.208321E+02   0.251448E+07   0.213022E+04
   169   0.258763E+04   0.481775E+00  -0.204145E+02   0.250296E+07   0.211242E+04
   170   0.259986E+04   0.473510E+00  -0.199798E+02   0.249152E+07   0.209481E+04
   171   0.261180E+04   0.465332E+00  -0.195280E+02   0.248015E+07   0.207738E+04
   172   0.262346E+04   0.457265E+00  -0.190594E+02   0.246886E+07   0.206012E+04
   173   0.263482E+04   0.449329E+00  -0.185738E+02   0.245764E+07   0.204303E+04
   174   0.264588E+04   0.441546E+00  -0.180717E+02   0.244649E+07   0.202611E+04
   175   0.265664E+04   0.433953E+00  -0.175531E+02   0.243542E+07   0.200935E+04
   176   0.266709E+04   0.426563E+00  -0.170183E+02   0.242442E+07   0.199276E+04
   177   0.267722E+04   0.419408E+00  -0.164673E+02   0.241349E+07   0.197631E+04
   178   0.268702E+04   0.412503E+00  -0.159003E+02   0.240263E+07   0.196003E+04
   179   0.269650E+04   0.405866E+00  -0.153176E+02   0.239185E+07   0.194390E+04
   180   0.270566E+04   0.399526E+00  -0.147192E+02   0.238114E+07   0.192791E+04
   181   0.271448E+04   0.393507E+00  -0.141056E+02   0.237050E+07   0.191208E+04
   182   0.272297E+04   0.387832E+00  -0.134769E+02   0.235993E+07   0.189639E+04
   183   0.273112E+04   0.382518E+00  -0.128335E+02   0.234942E+07   0.188084E+04
   184   0.273893E+04   0.377595E+00  -0.121755E+02   0.233899E+07   0.186543E+04
   185   0.274639E+04   0.373094E+00  -0.115032E+02   0.232862E+07   0.185016E+04
   186   0.275351E+04   0.369031E+00  -0.108169E+02   0.231833E+07   0.183503E+04
   187   0.276027E+04   0.365430E+00  -0.101169E+02   0.230810E+07   0.182003E+04
   188   0.276668E+04   0.362325E+00  -0.940368E+01   0.229793E+07   0.180516E+04
   189   0.277273E+04   0.359742E+00  -0.867742E+01   0.228784E+07   0.179042E+04
   190   0.277842E+04   0.357707E+00  -0.793857E+01   0.227781E+07   0.177581E+04
   191   0.278374E+04   0.356246E+00  -0.718756E+01   0.226784E+07   0.176132E+04
   192   0.278869E+04   0.355389E+00  -0.642458E+01   0.225794E+07   0.174695E+04
   193   0.279327E+04   0.355161E+00  -0.565006E+01   0.224810E+07   0.173270E+04
   194   0.279748E+04   0.355593E+00  -0.486457E+01   0.223832E+07   0.171857E+04
   195   0.280132E+04   0.356714E+00  -0.406846E+01   0.222861E+07   0.170455E+04
   196   0.280478E+04   0.358553E+00  -0.326230E+01   0.221896E+07   0.169065E+04
   197   0.280787E+04   0.361141E+00  -0.244651E+01   0.220937E+07   0.167685E+04
   198   0.281061E+04   0.364508E+00  -0.162159E+01   0.219984E+07   0.166317E+04
   199   0.281296E+04   0.368682E+00  -0.787966E+00   0.219038E+07   0.164958E+04
   200   0.281494E+04   0.373693E+00   0.537191E-01   0.218097E+07   0.163611E+04
   201   0.281656E+04   0.379571E+00   0.903165E+00   0.217162E+07   0.162273E+04
   202   0.281779E+04   0.386330E+00   0.175989E+01   0.216233E+07   0.160945E+04
   203   0.281863E+04   0.393985E+00   0.262382E+01   0.215310E+07   0.159627E+04
   204   0.281907E+04   0.402551E+00   0.349461E+01   0.214393E+07   0.158319E+04
   205   0.281910E+04   0.412042E+00   0.437197E+01   0.213482E+07   0.157021E+04
   206   0.281873E+04   0.422471E+00   0.525568E+01   0.212576E+07   0.155733E+04
   207   0.281794E+04   0.433853E+00   0.614553E+01   0.211676E+07   0.154454E+04
   208   0.281672E+04   0.446203E+00   0.704107E+01   0.210781E+07   0.153185E+04
   209   0.281511E+04   0.459533E+00   0.794193E+01   0.209893E+07   0.151925E+04
   210   0.281310E+04   0.473859E+00   0.884771E+01   0.209009E+07   0.150675E+04
   211   0.281069E+04   0.489196E+00   0.975802E+01   0.208132E+07   0.149435E+04
   212   0.280791E+04   0.505555E+00   0.106725E+02   0.207260E+07   0.148203E+04
   213   0.280476E+04   0.522953E+00   0.115906E+02   0.206393E+07   0.146981E+04
   214   0.280124E+04   0.541403E+00   0.125121E+02   0.205531E+07   0.145769E+04
   215   0.279736E+04   0.560914E+00   0.134366E+02   0.204676E+07   0.144565E+04
   216   0.279310E+04   0.581507E+00   0.143635E+02   0.203825E+07   0.143370E+04
   217   0.278848E+04   0.603191E+00   0.152924E+02   0.202979E+07   0.142185E+04
   218   0.278348E+04   0.625971E+00   0.162230E+02   0.202139E+07   0.141008E+04
   219   0.277811E+04   0.649872E+00   0.171547E+02   0.201304E+07   0.139841E+04
   220   0.277236E+04   0.674898E+00   0.180872E+02   0.200475E+07   0.138682E+04
   221   0.276625E+04   0.701058E+00   0.190199E+02   0.199650E+07   0.137532E+04
   222   0.275975E+04   0.728375E+00   0.199526E+02   0.198830E+07   0.136391E+04
   223   0.275288E+04   0.756846E+00   0.208845E+02   0.198016E+07   0.135258E+04
   224   0.274565E+04   0.786488E+00   0.218153E+02   0.197206E+07   0.134135E+04
   225   0.273805E+04   0.817300E+00   0.227443E+02   0.196402E+07   0.133019E+04
   226   0.273010E+04   0.849303E+00   0.236712E+02   0.195602E+07   0.131912E+04
   227   0.272179E+04   0.882506E+00   0.245954E+02   0.194807E+07   0.130814E+04
   228   0.271313E+04   0.916908E+00   0.255164E+02   0.194017E+07   0.129723E+04
   229   0.270413E+04   0.952524E+00   0.264337E+02   0.193232E+07   0.128641E+04
   230   0.269478E+04   0.989360E+00   0.273467E+02   0.192451E+07   0.127568E+04
   231   0.268509E+04   0.102741E+01   0.282550E+02   0.191675E+07   0.126502E+04
   232   0.267507E+04   0.106669E+01   0.291579E+02   0.190904E+07   0.125445E+04
   233   0.266473E+04   0.110720E+01   0.300549E+02   0.190138E+07   0.124395E+04
   234   0.265405E+04   0.114894E+01   0.309454E+02   0.189376E+07   0.123354E+04
   235   0.264307E+04   0.119193E+01   0.318290E+02   0.188619E+07   0.122320E+04
   236   0.263175E+04   0.123617E+01   0.327050E+02   0.187866E+07   0.121294E+04
   237   0.262014E+04   0.128164E+01   0.335728E+02   0.187117E+07   0.120276E+04
   238   0.260822E+04   0.132836E+01   0.344320E+02   0.186373E+07   0.119266E+04
   239   0.259601E+04   0.137630E+01   0.352819E+02   0.185634E+07   0.118263E+04
   240   0.258351E+04   0.142550E+01   0.361218E+02   0.184899E+07   0.117268E+04
   241   0.257071E+04   0.147593E+01   0.369513E+02   0.184168E+07   0.116281E+04
   242   0.255765E+04   0.152760E+01   0.377698E+02   0.183441E+07   0.115300E+04
   243   0.254431E+04   0.158050E+01   0.385766E+02   0.182718E+07   0.114328E+04
   244   0.253070E+04   0.163463E+01   0.393713E+02   0.182000E+07   0.113362E+04
   245   0.251685E+04   0.168998E+01   0.401532E+02   0.181286E+07   0.112404E+04
   246   0.250275E+04   0.174653E+01   0.409219E+02   0.180576E+07   0.111453E+04
   247   0.248841E+04   0.180429E+01   0.416767E+02   0.179870E+07   0.110509E+04
   248   0.247385E+04   0.186325E+01   0.424170E+02   0.179168E+07   0.109572E+04
   249   0.245906E+04   0.192340E+01   0.431424E+02   0.178469E+07   0.108643E+04
   250   0.244407E+04   0.198473E+01   0.438521E+02   0.177775E+07   0.107720E+04
   251   0.242886E+04   0.204720E+01   0.445456E+02   0.177085E+07   0.106804E+04
   252   0.241344E+04   0.211084E+01   0.452225E+02   0.176399E+07   0.105895E+04
   253   0.239781E+04   0.217562E+01   0.458825E+02   0.175716E+07   0.104992E+04
   254   0.238198E+04   0.224154E+01   0.465251E+02   0.175037E+07   0.104097E+04
   255   0.236594E+04   0.230857E+01   0.471501E+02   0.174362E+07   0.103208E+04
   256   0.234970E+04   0.237673E+01   0.477572E+02   0.173691E+07   0.102325E+04
   257   0.233327E+04   0.244599E+01   0.483462E+02   0.173023E+07   0.101450E+04
   258   0.231665E+04   0.251633E+01   0.489165E+02   0.172360E+07   0.100580E+04
   259   0.229985E+04   0.258776E+01   0.494690E+02   0.171700E+07   0.997176E+03
   260   0.228289E+04   0.266024E+01   0.500019E+02   0.171043E+07   0.988613E+03
   261   0.226578E+04   0.273377E+01   0.505164E+02   0.170390E+07   0.980114E+03
   262   0.224853E+04   0.280832E+01   0.510115E+02   0.169741E+07   0.971678E+03
   263   0.223114E+04   0.288389E+01   0.514876E+02   0.169095E+07   0.963305E+03
   264   0.221362E+04   0.296046E+01   0.519438E+02   0.168453E+07   0.954994E+03
   265   0.219597E+04   0.303798E+01   0.523811E+02   0.167815E+07   0.946746E+03
   266   0.217820E+04   0.311645E+01   0.527978E+02   0.167180E+07   0.938558E+03
   267   0.216032E+04   0.319582E+01   0.531936E+02   0.166548E+07   0.930432E+03
   268   0.214232E+04   0.327609E+01   0.535697E+02   0.165920E+07   0.922365E+03
   269   0.212420E+04   0.335722E+01   0.539244E+02   0.165295E+07   0.914359E+03
   270   0.210597E+04   0.343917E+01   0.542587E+02   0.164674E+07   0.906412E+03
   271   0.208765E+04   0.352193E+01   0.545710E+02   0.164056E+07   0.898525E+03
   272   0.206924E+04   0.360547E+01   0.548624E+02   0.163441E+07   0.890695E+03
   273   0.205074E+04   0.368974E+01   0.551320E+02   0.162830E+07   0.882923E+03
   274   0.203217E+04   0.377471E+01   0.553807E+02   0.162222E+07   0.875209E+03
   275   0.201353E+04   0.386034E+01   0.556070E+02   0.161617E+07   0.867552E+03
   276   0.199483E+04   0.394662E+01   0.558120E+02   0.161016E+07   0.859952E+03
   277   0.197609E+04   0.403348E+01   0.559946E+02   0.160417E+07   0.852407E+03
   278   0.195730E+04   0.412091E+01   0.561546E+02   0.159822E+07   0.844918E+03
   279   0.193848E+04   0.420885E+01   0.562931E+02   0.159230E+07   0.837483E+03
   280   0.191964E+04   0.429725E+01   0.564092E+02   0.158642E+07   0.830103E+03
   281   0.190077E+04   0.438608E+01   0.565032E+02   0.158056E+07   0.822778E+03
   282   0.188190E+04   0.447529E+01   0.565749E+02   0.157473E+07   0.815505E+03
   283   0.186302E+04   0.456483E+01   0.566240E+02   0.156894E+07   0.808286E+03
   284   0.184415E+04   0.465467E+01   0.566501E+02   0.156317E+07   0.801119E+03
   285   0.182530E+04   0.474475E+01   0.566538E+02   0.155744E+07   0.794005E+03
   286   0.180646E+04   0.483502E+01   0.566355E+02   0.155173E+07   0.786942E+03
   287   0.178766E+04   0.492542E+01   0.565949E+02   0.154606E+07   0.779929E+03
   288   0.176890E+04   0.501592E+01   0.565309E+02   0.154041E+07   0.772968E+03
   289   0.175018E+04   0.510644E+01   0.564454E+02   0.153480E+07   0.766056E+03
   290   0.173153E+04   0.519694E+01   0.563368E+02   0.152921E+07   0.759195E+03
   291   0.171295E+04   0.528739E+01   0.562062E+02   0.152365E+07   0.752382E+03
   292   0.169443E+04   0.537763E+01   0.560533E+02   0.151812E+07   0.745617E+03
   293   0.167599E+04   0.546773E+01   0.558786E+02   0.151262E+07   0.738901E+03
   294   0.165764E+04   0.555758E+01   0.556809E+02   0.150714E+07   0.732233E+03
   295   0.163938E+04   0.564704E+01   0.554616E+02   0.150169E+07   0.725611E+03
   296   0.162123E+04   0.573616E+01   0.552203E+02   0.149627E+07   0.719037E+03
   297   0.160317E+04   0.582478E+01   0.549559E+02   0.149088E+07   0.712508E+03
   298   0.158524E+04   0.591287E+01   0.546698E+02   0.148551E+07   0.706025E+03
   299   0.156743E+04   0.600036E+01   0.543622E+02   0.148017E+07   0.699587E+03
   300   0.154976E+04   0.608715E+01   0.540330E+02   0.147486E+07   0.693194E+03
   301   0.153223E+04   0.617332E+01   0.536825E+02   0.146957E+07   0.686845E+03
   302   0.151485E+04   0.625865E+01   0.533110E+02   0.146431E+07   0.680540E+03
   303   0.149763E+04   0.634328E+01   0.529189E+02   0.145908E+07   0.674280E+03
   304   0.148057E+04   0.642715E+01   0.525063E+02   0.145387E+07   0.668065E+03
   305   0.146368E+04   0.651023E+01   0.520728E+02   0.144868E+07   0.661894E+03
   306   0.144696E+04   0.659256E+01   0.516186E+02   0.144352E+07   0.655768E+03
   307   0.143041E+04   0.667402E+01   0.511441E+02   0.143839E+07   0.649688E+03
   308   0.141406E+04   0.675464E+01   0.506495E+02   0.143328E+07   0.643653E+03
   309   0.139788E+04   0.683440E+01   0.501350E+02   0.142819E+07   0.637663E+03
   310   0.138188E+04   0.691318E+01   0.496010E+02   0.142313E+07   0.631719E+03
   311   0.136609E+04   0.699108E+01   0.490461E+02   0.141810E+07   0.625820E+03
   312   0.135048E+04   0.706800E+01   0.484722E+02   0.141309E+07   0.619968E+03
   313   0.133507E+04   0.714398E+01   0.478788E+02   0.140810E+07   0.614162E+03
   314   0.131987E+04   0.721889E+01   0.472661E+02   0.140314E+07   0.608401E+03
   315   0.130487E+04   0.729270E+01   0.466344E+02   0.139820E+07   0.602688E+03
   316   0.129008E+04   0.736553E+01   0.459840E+02   0.139328E+07   0.597021E+03
