    redshift              x              y              z
3.0131238274 0.498304901399 0.502109160124  0.48337482563
3.0231238274 0.498315309741 0.502148680673 0.483408829603
3.0331238274 0.498324813804 0.502186336382 0.483442611578
3.0431238274 0.498334105309  0.50222553237  0.48347620814
3.0531238274 0.498345229537 0.502264467166 0.483509580822
3.0631238274 0.498354517457 0.502303190537 0.483542772283
3.0731238274 0.498365377801 0.502341661811 0.483575747661
3.0831238274  0.49837630768 0.502381450658 0.483608537297
3.0931238274 0.498387170737 0.502419844436 0.483641561808
3.1031238274 0.498397968497 0.502458864027 0.483675427098
3.1131238274 0.498406798465 0.502497124553 0.483707736109
3.1231238274 0.498416609357 0.502534460711 0.483742405399
3.1331238274 0.498426167957 0.502571593497 0.483776885843
3.1431238274 0.498436712205 0.502608498363 0.483809247298
3.1531238274 0.498447193818 0.502646320003 0.483843312541
3.1631238274 0.498455783512 0.502681742182 0.483877192011
3.1731238274 0.498466067887 0.502717918971 0.483910242846
3.1831238274 0.498476367135 0.502752689572 0.483942417356
3.1931238274 0.498486609776 0.502786000886  0.48397570594
3.2031238274 0.498496785687 0.502820957216 0.484009437009
3.2131238274  0.49850690609 0.502855130634 0.484044858417
3.2231238274 0.498516971242 0.502888467618 0.484078195401
3.2331238274 0.498528878524 0.502920967402 0.484112602534
3.2431238274 0.498539978888 0.502953288982 0.484146079376
3.2531238274 0.498550621791 0.502985434136 0.484180697235
3.2631238274   0.4985627229 0.503017746007 0.484213195837
3.2731238274  0.49857404013  0.50305105332 0.484246503149
3.2831238274 0.498585182336 0.503082643508 0.484278093337
3.2931238274  0.49859726555 0.503115967212 0.484311417041
3.3031238274 0.498608754039 0.503147702277 0.484343152106
3.3131238274  0.49861930587 0.503180138499 0.484376587258
3.3231238274  0.49862971512 0.503212482992  0.48440837338
3.3331238274 0.498641071234 0.503243646323 0.484441003501
3.3431238274 0.498650914884 0.503276054846 0.484473412023
3.3531238274 0.498661706245  0.50330640429  0.48450464297
3.3631238274 0.498670993722 0.503336588589 0.484535853116
3.3731238274 0.498681928559 0.503368306521 0.484567571047
3.3831238274 0.498691500338 0.503398361693 0.484597805254
3.3931238274 0.498702358245 0.503428032873 0.484629204748
3.4031238274 0.498711438291 0.503458459771 0.484659631646
3.4131238274  0.49872046906  0.50348880037 0.484689972245
3.4231238274 0.498731056005 0.503517991096 0.484720768154
3.4331238274 0.498740290747 0.503547021968  0.48475200854
3.4431238274 0.498749505272 0.503575877403 0.484781199905
3.4531238274 0.498759907289 0.503604576847 0.484812106999
3.4631238274 0.498768690163 0.503633121187 0.484841922457
3.4731238274 0.498777425586 0.503661511313 0.484871513691
3.4831238274 0.498786113833 0.503689748115 0.484901922554
3.4931238274 0.498794754955 0.503717831762 0.484932166481
3.5031238274 0.498803401406 0.503745761991  0.48496224519
3.5131238274 0.498813800113 0.503773529641 0.484992148813
3.5231238274 0.498822298128 0.503800649878 0.485021891868
3.5331238274 0.498831454614 0.503826711195 0.485051475324
3.5431238274 0.498841064987 0.503853135757 0.485080900153
3.5531238274 0.498849427037 0.503879303566 0.485111248988
3.5631238274 0.498857744323 0.503905081113 0.485141185177
3.5731238274 0.498866017123 0.503929899513  0.48517155446
3.5831238274     0.49887581 0.503954585295 0.485200847406
3.5931238274 0.498884337735 0.503979139302 0.485229493747
3.6031238274 0.498892478759 0.504003562376 0.485257987333
3.6131238274  0.49890248295 0.504025945554  0.48528823363
3.6231238274 0.498910535383 0.504049956572 0.485316417145
3.6331238274 0.498918786614 0.504072225019 0.485344451579
3.6431238274 0.498928746023 0.504095801675  0.48537266385
3.6531238274 0.498938252946 0.504117996753 0.485401584572
3.6631238274 0.498947063791 0.504141648028 0.485427670329
3.6731238274 0.498958310473 0.504164658163 0.485455118385
3.6831238274 0.498968061887 0.504186670977 0.485481862639
3.6931238274 0.498978354612 0.504210544134 0.485507083441
3.7031238274 0.498989319106 0.504235018014 0.485532787282
3.7131238274 0.498998290814 0.504258683502 0.485559664973
3.7231238274 0.499006560081 0.504283511289  0.48558640259
3.7331238274 0.499016059564 0.504307587449 0.485613001143
3.7431238274 0.499025509744 0.504330267881 0.485639461647
3.7531238274 0.499034910983 0.504353408938 0.485665785116
3.7631238274 0.499044263645 0.504377725857 0.485691972568
3.7731238274 0.499053568092 0.504401917421 0.485717530214
3.7831238274 0.499062824692 0.504425984579  0.48574203615
3.7931238274 0.499071660554  0.50444992828 0.485767821675
3.8031238274 0.499079288458 0.504474047782 0.485793176968
3.8131238274 0.499088189702 0.504499356475 0.485817090622
3.8231238274 0.499095444796 0.504522935531 0.485842483451
3.8331238274 0.499102663079 0.504546394952 0.485867747444
3.8431238274 0.499109842796 0.504569729031 0.485892876452
3.8531238274 0.499116985697 0.504592943458 0.485917876604
3.8631238274 0.499124092461 0.504616040442 0.485942750278
3.8731238274 0.499131163385 0.504637600263 0.485967498514
3.8831238274 0.499138198768 0.504659978591 0.485993394534
3.8931238274 0.499145198906 0.504681614175 0.486018530187
3.9031238274 0.499153112916 0.504702509756 0.486041959549
3.9131238274 0.499161776102  0.50472484961 0.486064483831
3.9231238274 0.499169214742  0.50474898632 0.486087487297
3.9331238274  0.49917436136 0.504772604876 0.486111504851
3.9431238274 0.499179681425 0.504794797226 0.486135404303
3.9531238274 0.499186476177  0.50481688017 0.486159185936
3.9631238274 0.499191553785 0.504838840205 0.486182835205
3.9731238274 0.499198049641 0.504860692812 0.486207821728
3.9831238274 0.499204740769 0.504882438977 0.486231695077
3.9931238274 0.499211399101 0.504903102942 0.486255974854
4.0031238274 0.499218025568 0.504923707225 0.486280099222
4.0131238274 0.499224620689 0.504944675056 0.486303648461
4.0231238274 0.499231383619 0.504964564328 0.486328260354
4.0331238274 0.499239546402 0.504985787564 0.486352748703
4.0431238274 0.499247664519 0.505006894669 0.486375554465
4.0531238274 0.499255744097 0.505027901572  0.48639943444
4.0631238274 0.499263785521 0.505048809274 0.486422600619
4.0731238274 0.499271789178 0.505069618781 0.486445010858
4.0831238274 0.499279418072 0.505089993718 0.486467653814
4.0931238274 0.499285809171 0.505109055781 0.486491409886
4.1031238274 0.499296846017 0.505131129473 0.486511906885
4.1131238274 0.499301558445 0.505153099668  0.48653230778
4.1231238274 0.499305591865 0.505172240973 0.486552614798
4.1331238274  0.49931081352 0.505190458959 0.486574499504
4.1431238274 0.499319570834 0.505210186531 0.486601041775
4.1531238274 0.499345748679 0.505227125136 0.486639538606
4.1631238274 0.499336385781 0.505248059082 0.486653322601
4.1731238274 0.499350077715  0.50526744868 0.486674766923
4.1831238274 0.499368893564 0.505286254972  0.48669796291
4.1931238274 0.499371334845 0.505306095802 0.486715168678
4.2031238274 0.499369831449 0.505327143339 0.486736216215
4.2131238274 0.499369621277 0.505348081698 0.486762296272
4.2231238274 0.499371355528 0.505368061265 0.486789099162
4.2331238274 0.499374320691 0.505387777184 0.486815343272
4.2431238274 0.499377273078 0.505408432692 0.486840460971
4.2531238274   0.4993802076 0.505427507086 0.486868338933
4.2631238274 0.499386225479 0.505446498867 0.486895064128
4.2731238274 0.499392340233 0.505465409971 0.486920669361
4.2831238274 0.499396806558 0.505484241447 0.486945174537
4.2931238274 0.499402568106 0.505502966476 0.486968220726
4.3031238274 0.499408302569 0.505521603481 0.486993333086
4.3131238274 0.499414620844 0.505540163241 0.487017816057
4.3231238274 0.499421485822 0.505558524768 0.487040687112
4.3331238274 0.499425726945 0.505575489261 0.487064720143
4.3431238274 0.499432019672 0.505592375472 0.487088642276
4.3531238274  0.49943796772 0.505609193572 0.487111938171
4.3631238274 0.499442192088 0.505625962855 0.487134272798
4.3731238274  0.49944912821 0.505643996775 0.487156468391
4.3831238274 0.499455156494 0.505661078003 0.487179454087
4.3931238274 0.499461010002 0.505677941192 0.487202849658
4.4031238274 0.499467858395 0.505695747012 0.487226134192
4.4131238274 0.499475842259 0.505713454889 0.487250463789
4.4231238274   0.4994839838 0.505730472177  0.48727302026
4.4331238274 0.499491960205 0.505746760757 0.487293364197
4.4431238274 0.499497334301 0.505764226569  0.48731486058
4.4531238274 0.499503527913 0.505781621304 0.487335428099
4.4631238274 0.499510193448 0.505798684551 0.487355424705
4.4731238274 0.499516824437 0.505814598925 0.487375317672
4.4831238274 0.499568674703 0.505813338981 0.487331758747
4.4931238274 0.499614588117  0.50581213512 0.487294258539
4.5031238274 0.499617206037 0.505822606801 0.487312583981
4.5131238274 0.499622041834 0.505841949989 0.487334155165
4.5231238274 0.499626723935 0.505861184374 0.487355192551
4.5331238274 0.499630599368 0.505877977919 0.487374569718
4.5431238274 0.499633276914 0.505893495409 0.487396178509
4.5531238274 0.499635836147 0.505908850807 0.487417385284
4.5631238274  0.49963838565 0.505924147821 0.487437781303
4.5731238274 0.499643281174 0.505940530682 0.487458050537
4.5831238274 0.499646723057 0.505956945026 0.487479325263
4.5931238274 0.499647980837 0.505973296172 0.487501965312
4.6031238274 0.499650367678 0.505989547346 0.487524466937
4.6131238274 0.499651908875 0.506014305632 0.487568769724
4.6231238274 0.499651908875 0.506052773511  0.48764818728
4.6331238274 0.499655037386  0.50605243591  0.48762912291
4.6431238274 0.499662382128 0.506058578642 0.487623288823
4.6531238274 0.499678295532 0.506096525991 0.487690614763
4.6631238274 0.499689627682 0.506117178492  0.48771889358
4.6731238274 0.499699549327 0.506131750279 0.487733258246
4.6831238274 0.499710415989 0.506146239161 0.487746539721
4.6931238274 0.499720528688 0.506160668977 0.487760476717
4.7031238274  0.49973011854 0.506175057942 0.487774864286
4.7131238274 0.499737263317 0.506189347495 0.487787963043
4.7231238274  0.49974438827 0.506203597402 0.487801025458
4.7331238274 0.499751483418 0.506217787698 0.487814033229
4.7431238274 0.499758539642 0.506231900145 0.487827893187
4.7531238274 0.499765388151 0.506245975446 0.487841968488
4.7631238274 0.499771218401 0.506259968047 0.487855961089
4.7731238274 0.499777636632 0.506274518397 0.487869292291
4.7831238274 0.499784583714 0.506289570408 0.487882028608
4.7931238274 0.499790476918 0.506302507471 0.487895696543
4.8031238274 0.499796467524 0.506315385304 0.487909219747
4.8131238274 0.499803316579 0.506329083415 0.487921776348
4.8231238274 0.499808271472 0.506342105462 0.487933661354
4.8331238274 0.499811671596 0.506354572584 0.487944995101
4.8431238274  0.49981700029 0.506368912058 0.487957233402
4.8531238274 0.499822428323 0.506382948402 0.487969787411
4.8631238274 0.499826897021 0.506394120146 0.487983193504
4.8731238274 0.499831350749 0.506406798306 0.487996554689
4.8831238274 0.499835787184  0.50642121672 0.488009863995
4.8931238274 0.499841019172  0.50643309883  0.48802310147
4.9031238274 0.499846524022 0.506444134765 0.488036326227
4.9131238274 0.499851989256 0.506457251326 0.488050535835
4.9231238274 0.499857154087 0.506470342266 0.488064427959
4.9331238274 0.499861494289 0.506483362871 0.488077448564
4.9431238274 0.499865818251 0.506496334759 0.488090968872
4.9531238274  0.49987012656 0.506509259686 0.488104970876
4.9631238274 0.499875200747 0.506522114177 0.488118107219
4.9731238274 0.499880546383 0.506534943705 0.488130936747
4.9831238274  0.49988382864 0.506547681809 0.488144687494
4.9931238274 0.499887504055 0.506560235654 0.488158301261
5.0031238274 0.499893824173 0.506571822538 0.488170941498
5.0131238274 0.499899042329 0.506583379207   0.4881839106
5.0231238274  0.49990217858 0.506594878794 0.488197501021
5.0331238274 0.499906926179 0.506607415728 0.488211038165
5.0431238274 0.499913151541 0.506620904011 0.488224526448
5.0531238274 0.499917937519 0.506633619076 0.488237241513
5.0631238274 0.499922056427 0.506645975799 0.488249598236
5.0731238274 0.499926998622 0.506659103887 0.488262726323
5.0831238274 0.499932108207 0.506672388808 0.488276011244
5.0931238274 0.499936202015 0.506684597867 0.488289198526
5.1031238274 0.499940340289 0.506696759626 0.488302373765
5.1131238274 0.499945372128 0.506708836038 0.488315456545
5.1231238274 0.499950584952 0.506721083223 0.488328520356
5.1331238274 0.499956576722 0.506734065392 0.488341502526
5.1431238274 0.499962003515 0.506746467538 0.488354732793
5.1531238274 0.499965967166 0.506757367578 0.488368605571
5.1631238274 0.499970615526 0.506769281076 0.488382440256
5.1731238274  0.49997651485 0.506783046165 0.488396205345
5.1831238274 0.499981587702 0.506795959395  0.48840952229
5.1931238274 0.499985489911 0.506807666022  0.48842220447
5.2031238274 0.499989822059 0.506820662467 0.488435285031
5.2131238274 0.499994661598 0.506835181082 0.488448835738
5.2231238274 0.499999013825 0.506848706477 0.488460928233
5.2331238274 0.500002854973 0.506861190206 0.488471491388
5.2431238274 0.500007637118 0.506873624369 0.488483446976
5.2531238274 0.500013353256 0.506886009336 0.488496784632
5.2631238274 0.500017629574 0.506897872727 0.488508652188
5.2731238274 0.500020464924 0.506909214126  0.48851904847
5.2831238274 0.500023740982  0.50692006027 0.488530759607
5.2931238274 0.500027491252  0.50693037351  0.48854388555
5.3031238274 0.500032060132 0.506941481797 0.488556964364
5.3131238274 0.500037640384 0.506953572343 0.488569984952
5.3231238274 0.500041739594 0.506965624223 0.488581866502
5.3331238274 0.500043584675 0.506977617252 0.488592014449
5.3431238274 0.500046629122 0.506988675084 0.488602737478
5.3531238274 0.500052119503 0.506997825717 0.488614633302
5.3631238274 0.500057931983 0.507006181026  0.48862706049
5.3731238274 0.500064739059 0.507012080492 0.488641128447
5.3831238274 0.500071216074 0.507019068143 0.488655115507
5.3931238274 0.500075716979 0.507032570859 0.488668618223
5.4031238274 0.500080108643 0.507046092548 0.488682053237
5.4131238274 0.500080108643 0.507060376966  0.48869276655
5.4231238274 0.500080108643 0.507074661384 0.488703479864
5.4331238274 0.500083253024 0.507085696573 0.488714114542
5.4431238274 0.500086794606 0.507096321318 0.488724739287
5.4531238274 0.500091602882  0.50710559302 0.488734010989
5.4631238274 0.500096871116 0.507114373409 0.488742791378
5.4731238274 0.500103092164 0.507126045167 0.488754463136
5.4831238274 0.500110057818 0.507139976475 0.488768394444
5.4931238274 0.500114440918 0.507151303554 0.488782282402
5.5031238274 0.500114440918 0.507158210746 0.488796096785
5.5131238274 0.500115547973 0.507166215574 0.488809892332
5.5231238274 0.500122396897 0.507179913422  0.48882359018
5.5331238274 0.500129245821 0.507193611271 0.488837288029
5.5431238274 0.500136040522 0.507207200672 0.488844536615
5.5531238274 0.500142831374 0.507220782377 0.488851327468
5.5631238274 0.500144958496 0.507229660604 0.488862702555
5.5731238274 0.500144958496  0.50723639358 0.488876168507
5.5831238274 0.500147765388 0.507245909194 0.488889585952
5.5931238274 0.500154440685 0.507259259787 0.488902936545
5.6031238274 0.500160217285 0.507271703945 0.488916271659
5.6131238274 0.500160217285 0.507278321758 0.488929507286
5.6231238274 0.500160217285 0.507284939571 0.488942742912
5.6331238274 0.500165655406  0.50729694802 0.488950445446
5.6431238274 0.500172215933 0.507310069074 0.488957005972
5.6531238274 0.500178747741 0.507323132688 0.488966809446
5.6631238274 0.500185251178 0.507336139564 0.488979816322
5.6731238274 0.500190734863 0.507348117766 0.488992805356
5.6831238274 0.500190734863 0.507354564313  0.48900569845
5.6931238274 0.500190734863 0.507361010859 0.489018591543
5.7031238274 0.500195781769 0.507372459534 0.489031395081
5.7131238274 0.500202171623 0.507385239241 0.489044174788
5.7231238274 0.500204721092 0.507394155861 0.489053091408
5.7331238274 0.500201554412 0.507397322541 0.489056258088
5.7431238274 0.500198387733 0.507400489221 0.489059424767
5.7531238274 0.500207710055 0.507416089024 0.489075024571
5.7631238274  0.50021712565 0.507431781683 0.489090717229
5.7731238274 0.500224746801 0.507445648387 0.489108078294
5.7831238274 0.500230967768 0.507458090322 0.489126741196
5.7931238274 0.500236175522 0.507470184373 0.489143707291
5.8031238274 0.500233092986 0.507479431978 0.489146789826
5.8131238274 0.500230010451 0.507488679584 0.489149872361
5.8231238274 0.500236626908 0.507499810502 0.489158746049
5.8331238274 0.500248845656  0.50751202925 0.489170964797
5.8431238274 0.500259399414 0.507522583008 0.489183168421
5.8531238274 0.500259399414 0.507522583008 0.489195276176
5.8631238274 0.500259399414 0.507522583008 0.489207383932
5.8731238274 0.500259399414 0.507529970465  0.48921942359
5.8831238274 0.500259399414 0.507541967631 0.489231420756
5.8931238274 0.500260255687 0.507553956859 0.489243409984
5.9031238274 0.500272142664 0.507565843836 0.489255296961
5.9131238274 0.500284029642 0.507577730814 0.489267183939
5.9231238274 0.500289916992 0.507589562381 0.489279015506
5.9331238274 0.500289916992 0.507601339574 0.489290792699
5.9431238274 0.500289916992 0.507613116767 0.489302569892
5.9531238274 0.500300575293 0.507624794043 0.489314247168
5.9631238274 0.500312243106 0.507636461856 0.489325914981
5.9731238274  0.50032043457  0.50764465332 0.489337550024
5.9831238274  0.50032043457  0.50764465332 0.489349107851
5.9931238274  0.50032043457  0.50764465332 0.489360665678
6.0031238274  0.50032043457 0.507652182732 0.489372153435
6.0131238274  0.50032043457 0.507663633992 0.489383604695
6.0231238274  0.50032043457 0.507675085251 0.489395055954
6.0331238274  0.50032043457 0.507686428173 0.489406398876
6.0431238274  0.50032043457 0.507697770278 0.489417740981
6.0531238274 0.500317043193 0.507709079854  0.48943922469
6.0631238274 0.500305808843 0.507720314204 0.489484162089
6.0731238274 0.500294574493 0.507731548554 0.489529099489
6.0831238274 0.500302945003 0.507736206055 0.489534701481
6.0931238274 0.500325199009 0.507736206055 0.489512447475
6.1031238274 0.500347453015 0.507736206055  0.48949019347
6.1131238274 0.500350952148 0.507745493368 0.489495981649
6.1231238274 0.500350952148 0.507756513433 0.489507001714
6.1331238274 0.500352155203 0.507768728723 0.489517612932
6.1431238274 0.500368525509 0.507796012567 0.489523069701
6.1531238274 0.500384895815 0.507823296411  0.48952852647
6.1631238274 0.500396728516 0.507843017578 0.489532470703
6.1731238274 0.500396728516 0.507843017578 0.489532470703
6.1831238274 0.500396728516 0.507843017578 0.489532470703
6.1931238274 0.500396728516 0.507843017578 0.489542175526
6.2031238274 0.500396728516 0.507843017578 0.489563578958
6.2131238274 0.500396728516 0.507843017578  0.48958498239
6.2231238274 0.500396728516 0.507843017578 0.489593505859
