        redshift                  x0                  y0                 z0   name
---------------- ------------------- ------------------- ------------------ ------
0.85498144309949 0.49218654632568354 0.48164844512939453 0.5050973892211914 DD1088
0.85385309601751  0.4921846389770508 0.48163700103759766  0.505101203918457 DD1089
0.85272617301961 0.49218273162841797  0.4816274642944336 0.5051031112670898 DD1090
0.85160067099918 0.49218082427978516  0.4816179275512696 0.5051069259643556 DD1091
0.85047658685901 0.49217891693115234 0.48160648345947266 0.5051088333129883 DD1092
0.84935391751118  0.4921751022338867  0.4815969467163086 0.5051126480102539 DD1093
0.84823265987706  0.4921731948852539  0.4815874099731446 0.5051164627075195 DD1094
0.84711281088727 0.49217128753662104 0.48157787322998047 0.5051183700561523 DD1095
0.84599436748166  0.4921693801879883 0.48156642913818365 0.5051221847534181 DD1096
0.84487732660924 0.49216747283935547 0.48155689239501953 0.5051240921020508 DD1097
0.84376168522816  0.4921655654907227  0.4815473556518555 0.5051279067993164 DD1098
0.84264744030569 0.49216556549072266 0.48153591156005865 0.5051298141479492 DD1099
0.84153458881819 0.49216365814208984 0.48152637481689453 0.5051336288452148 DD1100
0.84042312775103  0.4921617507934571  0.4815168380737305 0.5051355361938477 DD1101
0.83931305409861  0.4921598434448242  0.4815073013305664 0.5051393508911133 DD1102
0.83820436486429 0.49215984344482416  0.4814958572387695 0.5051412582397461 DD1103
0.83709705706036 0.49215793609619146  0.4814863204956055 0.5051450729370117 DD1104
0.83599112770804  0.4921560287475586  0.4814767837524414 0.5051469802856445 DD1105
0.83488657383741  0.4921541213989258  0.4814653396606445 0.5051507949829102 DD1106
0.83378339248737  0.4921541213989258 0.48145580291748047 0.5051546096801757 DD1107
0.83268158070565 0.49215221405029297  0.4814462661743164 0.5051565170288086 DD1108
0.83158113554873 0.49215030670166016 0.48143672943115234 0.5051603317260742 DD1109
0.83048205408185  0.4921483993530273  0.4814252853393554 0.5051641464233398 DD1110
0.82938433337893  0.4921483993530273  0.4814157485961914 0.5051679611206055 DD1111
0.82828797052259  0.4921464920043945 0.48140621185302734 0.5051698684692383 DD1112
0.82719296260407  0.4921445846557617  0.4813966751098633 0.5051736831665039 DD1113
0.82609930672322  0.4921445846557617  0.4813852310180664 0.5051774978637695 DD1114
0.82500699998847 0.49214267730712885 0.48137569427490234 0.5051813125610352 DD1115
0.82391603951679 0.49214076995849604  0.4813661575317382 0.5051851272583008 DD1116
0.82282642243367  0.4921407699584961  0.4813566207885742 0.5051870346069336 DD1117
0.82173814587307  0.4921388626098633 0.48134708404541016 0.5051908493041992 DD1118
 0.8206512069774  0.4921369552612304  0.4813375473022461 0.5051946640014648 DD1119
0.81956560289748  0.4921369552612304  0.4813261032104492 0.5051984786987304 DD1120
0.81848133079254  0.4921350479125976  0.4813165664672851 0.5052022933959961 DD1121
0.81739838783013  0.4921331405639648 0.48130702972412104 0.5052061080932617 DD1122
0.81631677118615  0.4921331405639649  0.4812974929809571 0.5052099227905273 DD1123
0.81523647804477 0.49213123321533203 0.48128795623779297  0.505213737487793 DD1124
0.81415750559844  0.4921293258666993  0.4812765121459961 0.5052175521850586 DD1125
0.81307985104783  0.4921274185180664 0.48126697540283203 0.5052213668823242 DD1126
 0.8120035116018  0.4921274185180664 0.48125743865966797 0.5052251815795898 DD1127
 0.8109284844774 0.49212551116943354  0.4812479019165039 0.5052289962768555 DD1128
 0.8098547668998  0.4921236038208007  0.4812383651733398 0.5052328109741211 DD1129
0.80878235610231   0.492121696472168  0.4812288284301758 0.5052366256713867 DD1130
0.80771124932627 0.49212169647216797  0.4812192916870118 0.5052404403686523 DD1131
0.80664144382111  0.4921197891235352 0.48120975494384766  0.505244255065918 DD1132
0.80557293684426 0.49211788177490234  0.4812002182006836 0.5052480697631837 DD1133
0.80450572566116 0.49211597442626953  0.4811906814575195 0.5052518844604492 DD1134
0.80343980754517  0.4921140670776367 0.48117923736572266 0.5052556991577148 DD1135
0.80237517977762  0.4921121597290039 0.48116970062255865 0.5052595138549805 DD1136
0.80131183964773  0.4921102523803711 0.48116016387939453 0.5052614212036133 DD1137
0.80024978445258  0.4921083450317382 0.48115062713623047 0.5052671432495117 DD1138
0.79918903645146  0.4921064376831054 0.48114109039306635 0.5052709579467773 DD1139
0.79812951809158  0.4921045303344727 0.48113155364990234  0.505274772644043 DD1140
  0.797071301564 0.49210262298583984  0.4811220169067383 0.5052785873413086 DD1141
0.79601435923518  0.4921026229858398  0.4811124801635742 0.5052824020385742 DD1142
0.79495868844364 0.49210071563720703  0.4811010360717774 0.5052862167358398 DD1143
0.79390428653309  0.4920988082885742 0.48109149932861334 0.5052919387817383 DD1144
0.79285115085495 0.49209690093994146  0.4810819625854493  0.505295753479004 DD1145
0.79179927876823 0.49209499359130854 0.48107242584228516 0.5052995681762695 DD1146
0.79074866763961  0.4920930862426758 0.48106288909912104 0.5053033828735352 DD1147
0.78969931484333 0.49209117889404297   0.481053352355957 0.5053071975708008 DD1148
0.78865121776119 0.49208927154541016 0.48104381561279297 0.5053129196166992 DD1149
0.78760437378254 0.49208927154541016 0.48103427886962885 0.5053167343139648 DD1150
0.78655878030422 0.49208736419677734 0.48102474212646484 0.5053205490112305 DD1151
0.78551443473056  0.4920854568481446  0.4810152053833008 0.5053243637084961 DD1152
0.78447133447334 0.49208354949951166 0.48100566864013666 0.5053281784057616 DD1153
0.78342947695175  0.4920816421508789  0.4809942245483398 0.5053319931030273 DD1154
0.78238885959241  0.4920797348022461 0.48098468780517584 0.5053377151489258 DD1155
0.78134947982927  0.4920778274536132 0.48097515106201166 0.5053415298461914 DD1156
0.78031133510366 0.49207592010498047 0.48096561431884766  0.505345344543457 DD1157
0.77927442286421 0.49207401275634766  0.4809560775756836 0.5053491592407227 DD1158
0.77823874056684 0.49207210540771484 0.48094654083251953 0.5053548812866211 DD1159
0.77720428567475   0.492070198059082 0.48093700408935547 0.5053586959838867 DD1160
0.77617105565835  0.4920682907104492  0.4809274673461914 0.5053625106811523 DD1161
0.77513904799529  0.4920663833618164 0.48091793060302734  0.505366325378418 DD1162
 0.7741082601704 0.49206447601318354  0.4809083938598633 0.5053720474243164 DD1163
0.77307868967566  0.4920625686645508  0.4808969497680664 0.5053739547729492 DD1164
0.77205033401019  0.4920625686645507  0.4808874130249023 0.5053777694702148 DD1165
0.77102319068022 0.49206066131591797 0.48087787628173834 0.5053834915161133 DD1166
0.76999725719907 0.49205875396728516  0.4808683395385742 0.5053873062133789 DD1167
0.76897253108711 0.49205684661865234 0.48085880279541016 0.5053911209106445 DD1168
0.76794900987174  0.4920549392700196  0.4808492660522461 0.5053949356079102 DD1169
0.76692669108738  0.4920530319213868  0.4808397293090821 0.5053987503051758 DD1170
 0.7659055722754 0.49205112457275396   0.480830192565918 0.5054025650024414 DD1171
0.76488565098418 0.49204921722412104  0.4808206558227539 0.5054082870483398 DD1172
0.76386692476899 0.49204730987548834 0.48081111907958984 0.5054121017456055 DD1173
0.76284939119202  0.4920454025268554  0.4808015823364257 0.5054159164428711 DD1174
0.76183304782234  0.4920434951782226 0.48079204559326166 0.5054197311401366 DD1175
0.76081789223589 0.49204158782958984 0.48078250885009766 0.5054235458374023 DD1176
0.75980392201543 0.49203968048095703  0.4807710647583008  0.505427360534668 DD1177
0.75879113475054  0.4920377731323242  0.4807615280151367 0.5054330825805664 DD1178
0.75777952803757  0.4920358657836914  0.4807519912719726  0.505436897277832 DD1179
0.75676909947965  0.4920339584350586  0.4807424545288086 0.5054407119750977 DD1180
0.75575984668663 0.49203014373779297 0.48073291778564453 0.5054445266723633 DD1181
0.75475176727508 0.49202823638916016  0.4807233810424804 0.5054502487182617 DD1182
0.75374485886827 0.49202632904052734  0.4807138442993164 0.5054540634155273 DD1183
0.75273911909612 0.49202442169189453 0.48070430755615234  0.505457878112793 DD1184
0.75173454559519  0.4920225143432618  0.4806928634643555 0.5054616928100586 DD1185
0.75073113600866  0.4920206069946289 0.48068332672119135 0.5054655075073241 DD1186
0.74972888798633  0.4920186996459961 0.48067378997802734 0.5054712295532227 DD1187
0.74872779918454  0.4920167922973633  0.4806642532348633 0.5054750442504883 DD1188
0.74772786726618 0.49201488494873047  0.4806547164916992 0.5054788589477539 DD1189
0.74672908990068  0.4920129776000977 0.48064517974853516 0.5054826736450196 DD1190
0.74573146476397 0.49201107025146484  0.4806337356567383 0.5054864883422852 DD1191
0.74473498953844  0.4920091629028321  0.4806241989135743 0.5054922103881836 DD1192
0.74373966191297  0.4920072555541993 0.48061466217041016 0.5054960250854492 DD1193
0.74274547958284 0.49200344085693365 0.48060512542724615 0.5054998397827148 DD1194
0.74175244024975  0.4920034408569336  0.4805936813354492 0.5055036544799805 DD1195
0.74076054162181   0.491999626159668  0.4805841445922852 0.5055074691772461 DD1196
0.73976978141346 0.49199771881103516  0.4805746078491211 0.5055112838745117 DD1197
0.73878015734552  0.4919958114624024 0.48056507110595703 0.5055170059204102 DD1198
0.73779166714509 0.49199390411376953   0.480555534362793 0.5055208206176758 DD1199
0.73680430854561  0.4919919967651368  0.4805440902709961 0.5055246353149415 DD1200
0.73581807928677 0.49199008941650385 0.48053455352783203  0.505528450012207 DD1201
0.73483297711452 0.49198818206787115 0.48052501678466797 0.5055322647094727 DD1202
0.73384899978105 0.49198436737060547  0.4805154800415039 0.5055360794067383 DD1203
0.73286614504475  0.4919824600219726 0.48050594329833984 0.5055418014526367 DD1204
0.73188441067022  0.4919805526733398  0.4804964065551757 0.5055456161499023 DD1205
 0.7309037944282  0.4919786453247071 0.48048496246337896  0.505549430847168 DD1206
0.72992429409559  0.4919767379760743 0.48047542572021484 0.5055532455444336 DD1207
0.72894590745543  0.4919748306274414 0.48046588897705084 0.5055570602416992 DD1208
0.72796863229683 0.49197292327880865  0.4804563522338867 0.5055608749389648 DD1209
0.72699246641501 0.49197101593017584  0.4804468154907227 0.5055646896362305 DD1210
0.72601740761124 0.49196910858154297  0.4804372787475586 0.5055704116821289 DD1211
0.72504345369283 0.49196720123291016  0.4804258346557617 0.5055742263793945 DD1212
0.72407060247312 0.49196529388427734 0.48041629791259766 0.5055780410766602 DD1213
0.72309885177142  0.4919614791870117  0.4804067611694336 0.5055818557739258 DD1214
0.72212819941305  0.4919595718383789  0.4803972244262696 0.5055875778198242 DD1215
0.72115864322926 0.49195766448974604 0.48038768768310547 0.5055913925170898 DD1216
0.72019018105726  0.4919557571411133 0.48037624359130854 0.5055952072143554 DD1217
0.71922281074016  0.4919538497924804 0.48036670684814453 0.5055990219116211 DD1218
0.71825653012697 0.49195003509521484  0.4803571701049804 0.5056047439575195 DD1219
0.71729133707257   0.491948127746582  0.4803476333618164 0.5056085586547852 DD1220
0.71632722943769 0.49194622039794916 0.48033809661865234 0.5056123733520508 DD1221
0.71536420508892 0.49194431304931646  0.4803266525268555 0.5056161880493164 DD1222
0.71440226189862  0.4919424057006836  0.4803171157836914 0.5056219100952148 DD1223
0.71344139774499   0.491938591003418 0.48030757904052734 0.5056257247924805 DD1224
0.71248161051197  0.4919366836547852 0.48029613494873047 0.5056295394897461 DD1225
0.71152289808928 0.49193477630615234  0.4802865982055664 0.5056333541870117 DD1226
0.71056525837235  0.4919328689575195 0.48027706146240234 0.5056371688842773 DD1227
0.70960868926233  0.4919309616088867  0.4802675247192383 0.5056428909301758 DD1228
0.70865318866608 0.49192905426025396  0.4802560806274414 0.5056467056274414 DD1229
0.70769875449613  0.4919252395629883  0.4802465438842774  0.505650520324707 DD1230
0.70674538467066 0.49192333221435547  0.4802370071411133 0.5056543350219727 DD1231
