   0.221406E-01   0.298275E+01
   0.225879E-01   0.296853E+01
   0.230442E-01   0.295279E+01
   0.235097E-01   0.293557E+01
   0.239847E-01   0.291690E+01
   0.244692E-01   0.289681E+01
   0.249635E-01   0.287534E+01
   0.254678E-01   0.285252E+01
   0.259823E-01   0.282841E+01
   0.265072E-01   0.280307E+01
   0.270426E-01   0.277660E+01
   0.275889E-01   0.274907E+01
   0.281463E-01   0.272057E+01
   0.287149E-01   0.269117E+01
   0.292949E-01   0.266096E+01
   0.298867E-01   0.263004E+01
   0.304905E-01   0.259852E+01
   0.311064E-01   0.256651E+01
   0.317348E-01   0.253414E+01
   0.323759E-01   0.250151E+01
   0.330299E-01   0.246873E+01
   0.336972E-01   0.243590E+01
   0.343779E-01   0.240318E+01
   0.350724E-01   0.237068E+01
   0.357809E-01   0.233852E+01
   0.365038E-01   0.230683E+01
   0.372412E-01   0.227570E+01
   0.379935E-01   0.224520E+01
   0.387610E-01   0.221537E+01
   0.395440E-01   0.218627E+01
   0.403429E-01   0.215795E+01
   0.411579E-01   0.213047E+01
   0.419893E-01   0.210395E+01
   0.428375E-01   0.207848E+01
   0.437029E-01   0.205416E+01
   0.445858E-01   0.203105E+01
   0.454865E-01   0.200900E+01
   0.464053E-01   0.198786E+01
   0.473428E-01   0.196748E+01
   0.482992E-01   0.194770E+01
   0.492749E-01   0.192837E+01
   0.502703E-01   0.190935E+01
   0.512858E-01   0.189050E+01
   0.523219E-01   0.187168E+01
   0.533789E-01   0.185272E+01
   0.544572E-01   0.183347E+01
   0.555573E-01   0.181377E+01
   0.566796E-01   0.179338E+01
   0.578246E-01   0.177208E+01
   0.589927E-01   0.174964E+01
   0.601845E-01   0.172586E+01
   0.614003E-01   0.170057E+01
   0.626407E-01   0.167361E+01
   0.639061E-01   0.164488E+01
   0.651971E-01   0.161428E+01
   0.665142E-01   0.158175E+01
   0.678578E-01   0.154737E+01
   0.692287E-01   0.151128E+01
   0.706272E-01   0.147364E+01
   0.720539E-01   0.143475E+01
   0.735095E-01   0.139490E+01
   0.749945E-01   0.135449E+01
   0.765095E-01   0.131394E+01
   0.780551E-01   0.127368E+01
   0.796319E-01   0.123415E+01
   0.812406E-01   0.119573E+01
   0.828817E-01   0.115880E+01
   0.845561E-01   0.112367E+01
   0.862642E-01   0.109066E+01
   0.880068E-01   0.105999E+01
   0.897847E-01   0.103182E+01
   0.915985E-01   0.100627E+01
   0.934489E-01   0.983300E+00
   0.953367E-01   0.962816E+00
   0.972626E-01   0.944583E+00
   0.992274E-01   0.928197E+00
   0.101232E+00   0.913221E+00
   0.103277E+00   0.899061E+00
   0.105363E+00   0.885120E+00
   0.107492E+00   0.870794E+00
   0.109663E+00   0.855513E+00
   0.111879E+00   0.838821E+00
   0.114139E+00   0.820361E+00
   0.116445E+00   0.799956E+00
   0.118797E+00   0.777578E+00
   0.121197E+00   0.753407E+00
   0.123645E+00   0.727773E+00
   0.126143E+00   0.701185E+00
   0.128691E+00   0.674230E+00
   0.131291E+00   0.647570E+00
   0.133943E+00   0.621840E+00
   0.136649E+00   0.597631E+00
   0.139409E+00   0.575430E+00
   0.142226E+00   0.555603E+00
   0.145099E+00   0.538317E+00
   0.148030E+00   0.523532E+00
   0.151020E+00   0.510933E+00
   0.154071E+00   0.499959E+00
   0.157184E+00   0.489895E+00
   0.160359E+00   0.479971E+00
   0.163598E+00   0.469510E+00
   0.166903E+00   0.457994E+00
   0.170275E+00   0.445100E+00
   0.173715E+00   0.430726E+00
   0.177224E+00   0.415020E+00
   0.180804E+00   0.398407E+00
   0.184457E+00   0.381548E+00
   0.188183E+00   0.365205E+00
   0.191985E+00   0.350040E+00
   0.195863E+00   0.336485E+00
   0.199820E+00   0.324703E+00
   0.203856E+00   0.314608E+00
   0.207974E+00   0.305888E+00
   0.212176E+00   0.298025E+00
   0.216462E+00   0.290385E+00
   0.220835E+00   0.282373E+00
   0.225296E+00   0.273598E+00
   0.229847E+00   0.263944E+00
   0.234490E+00   0.253582E+00
   0.239227E+00   0.242930E+00
   0.244060E+00   0.232549E+00
   0.248990E+00   0.222948E+00
   0.254020E+00   0.214408E+00
   0.259152E+00   0.206938E+00
   0.264387E+00   0.200327E+00
   0.269728E+00   0.194210E+00
   0.275177E+00   0.188150E+00
   0.280736E+00   0.181794E+00
   0.286407E+00   0.175028E+00
   0.292193E+00   0.167994E+00
   0.298096E+00   0.160984E+00
   0.304118E+00   0.154323E+00
   0.310261E+00   0.148246E+00
   0.316529E+00   0.142798E+00
   0.322923E+00   0.137816E+00
   0.329447E+00   0.133038E+00
   0.336102E+00   0.128240E+00
   0.342892E+00   0.123323E+00
   0.349819E+00   0.118341E+00
   0.356885E+00   0.113461E+00
   0.364095E+00   0.108859E+00
   0.371450E+00   0.104614E+00
   0.378954E+00   0.100673E+00
   0.386609E+00   0.969016E-01
   0.394419E+00   0.931794E-01
   0.402387E+00   0.894635E-01
   0.410516E+00   0.858020E-01
   0.418809E+00   0.822882E-01
   0.427269E+00   0.789775E-01
   0.435901E+00   0.758612E-01
   0.444706E+00   0.728752E-01
   0.453690E+00   0.699572E-01
   0.462855E+00   0.670978E-01
   0.472206E+00   0.643273E-01
   0.481745E+00   0.616828E-01
   0.491477E+00   0.591713E-01
   0.501405E+00   0.567663E-01
   0.511534E+00   0.544378E-01
   0.521868E+00   0.521785E-01
   0.532411E+00   0.500022E-01
   0.543166E+00   0.479211E-01
   0.554139E+00   0.459310E-01
   0.565333E+00   0.440171E-01
   0.576753E+00   0.421728E-01
   0.588404E+00   0.403978E-01
   0.600291E+00   0.386915E-01
   0.612418E+00   0.370530E-01
   0.624789E+00   0.354806E-01
   0.637411E+00   0.339717E-01
   0.650288E+00   0.325237E-01
   0.663424E+00   0.311343E-01
   0.676826E+00   0.298012E-01
   0.690499E+00   0.285221E-01
   0.704448E+00   0.272949E-01
   0.718679E+00   0.261177E-01
   0.733197E+00   0.249884E-01
   0.748009E+00   0.239052E-01
   0.763119E+00   0.228663E-01
   0.778536E+00   0.218700E-01
   0.794263E+00   0.209148E-01
   0.810308E+00   0.199992E-01
   0.826677E+00   0.191216E-01
   0.843378E+00   0.182806E-01
   0.860415E+00   0.174747E-01
   0.877797E+00   0.167028E-01
   0.895529E+00   0.159633E-01
   0.913620E+00   0.152552E-01
   0.932076E+00   0.145770E-01
   0.950906E+00   0.139277E-01
   0.970115E+00   0.133061E-01
   0.989713E+00   0.127110E-01
   0.100971E+01   0.121414E-01
   0.103010E+01   0.115963E-01
   0.105091E+01   0.110746E-01
   0.107214E+01   0.105754E-01
   0.109380E+01   0.100978E-01
   0.111590E+01   0.964093E-02
   0.113844E+01   0.920390E-02
   0.116144E+01   0.878590E-02
   0.118490E+01   0.838617E-02
   0.120884E+01   0.800394E-02
   0.123326E+01   0.763851E-02
   0.125817E+01   0.728916E-02
   0.128359E+01   0.695523E-02
   0.130952E+01   0.663607E-02
   0.133597E+01   0.633108E-02
   0.136296E+01   0.603964E-02
   0.139049E+01   0.576118E-02
   0.141858E+01   0.549513E-02
   0.144724E+01   0.524096E-02
   0.147648E+01   0.499814E-02
   0.150630E+01   0.476618E-02
   0.153673E+01   0.454461E-02
   0.156778E+01   0.433297E-02
   0.159945E+01   0.413083E-02
   0.163176E+01   0.393777E-02
   0.166472E+01   0.375340E-02
   0.169835E+01   0.357736E-02
   0.173266E+01   0.340932E-02
   0.176766E+01   0.324895E-02
   0.180337E+01   0.309595E-02
   0.183980E+01   0.295001E-02
   0.187697E+01   0.281084E-02
   0.191489E+01   0.267814E-02
   0.195357E+01   0.255166E-02
   0.199304E+01   0.243112E-02
