     redshift              x              y              z
------------- -------------- -------------- --------------
1.99979384142 0.515845298767 0.475504875183 0.497582435608
2.00979384142 0.515767223223 0.475546769141 0.497546263695
2.01979384142 0.515693484317 0.475588282896 0.497510407533
2.02979384142 0.515622195713 0.475629614477 0.497474698778
2.03979384142 0.515555249209 0.475670573953 0.497437410829
2.04979384142 0.515490731551 0.475712643098 0.497402290977
2.05979384142 0.515429821093 0.475754675374 0.497369336258
2.06979384142 0.515369871257 0.475798275255 0.497337548569
2.07979384142 0.515312290437 0.475839632029 0.497308002952
2.08979384142 0.515255408473 0.475884471744 0.497279861066
2.09979384142 0.515203910092 0.475927072967 0.497253235303
2.10979384142 0.515154447668 0.475973158843 0.497228130814
2.11979384142 0.515109997438 0.476020597608   0.4972052482
2.12979384142  0.51506836349 0.476070413729 0.497184431226
2.13979384142 0.515028716194 0.476122139218 0.497163773189
2.14979384142 0.514994748984 0.476177441855 0.497141366092
2.15979384142 0.514965300006 0.476232997095 0.497120582596
2.16979384142 0.514935009301 0.476290001005 0.497098917842
2.17979384142 0.514906856939 0.476350841287 0.497076012629
2.18979384142 0.514878924991 0.476415493095 0.497051146548
2.19979384142  0.51484740567 0.476480982228 0.497023232697
2.20979384142 0.514815598171 0.476545752206 0.496993839265
2.21979384142 0.514780005501 0.476611920992 0.496959647225
2.22979384142 0.514745210535 0.476678829137 0.496924852259
2.23979384142 0.514706882219     0.47674302  0.49688815905
2.24979384142 0.514668173605 0.476806743148 0.496850390799
2.25979384142 0.514627593873 0.476868113375 0.496812624506
2.26979384142 0.514585422572 0.476930934825 0.496773231556
2.27979384142 0.514543558088 0.476990873176 0.496734643903
2.28979384142 0.514501996865 0.477051438623 0.496694990029
2.29979384142 0.514458835873 0.477109119872 0.496655643734
2.30979384142 0.514415966024 0.477166511548 0.496616457613
2.31979384142 0.514370921919 0.477223200828 0.496577838364
2.32979384142 0.514325404113 0.477280844667 0.496537470763
2.33979384142 0.514281506157 0.477337500276 0.496499268934
2.34979384142 0.514235419497 0.477391152378 0.496459510146
2.35979384142 0.514191525647 0.477446307033 0.496420005682
2.36979384142 0.514147940098 0.477501060899 0.496380987583
2.37979384142 0.514104670139 0.477555101095 0.496343743072
2.38979384142 0.514059802267  0.47760743848 0.496305078602
2.39979384142 0.514017142331 0.477659752994 0.496266684659
2.40979384142 0.513974780672 0.477712244507 0.496230466515
2.41979384142 0.513930670585 0.477764875058 0.496190704134
2.42979384142 0.513887144446 0.477815490449  0.49615311979
2.43979384142 0.513843767177 0.477866658769 0.496115796862
2.44979384142 0.513802585379 0.477917984276 0.496078733243
2.45979384142 0.513759782006 0.477968966854 0.496040019473
2.46979384142 0.513717262053 0.478017701979 0.496003468129
2.47979384142 0.513675023159 0.478067978469 0.495965291103
2.48979384142 0.513632906962 0.478117971541 0.495929058292
2.49979384142 0.513589483736 0.478165695384 0.495891519401
2.50979384142 0.513548077093 0.478213553398 0.495857418524
2.51979384142 0.513508282813 0.478263982087 0.495822005843
2.52979384142 0.513467335144  0.47831328848 0.495784954085
2.53979384142 0.513425475318    0.478359775 0.495748870932
2.54979384142 0.513387045522 0.478407826387 0.495714284115
2.55979384142 0.513346969401 0.478456712585 0.495678024872
2.56979384142 0.513309059224 0.478504821672 0.495643196187
2.57979384142 0.513269497855 0.478553771899 0.495606202397
2.58979384142 0.513229604633 0.478601806737  0.49557063477
2.59979384142 0.513191133797  0.47864687137 0.495537200624
2.60979384142 0.513154233544   0.4786944806 0.495502083047
2.61979384142 0.513117579619 0.478740372658 0.495469094515
2.62979384142 0.513081169548 0.478786010197 0.495436287346
2.63979384142 0.513045006489 0.478831275111 0.495401871349
2.64979384142 0.513009084558 0.478875905986 0.495369541611
2.65979384142 0.512974028941 0.478921017695 0.495336147109
2.66979384142 0.512936941449 0.478963557521 0.495303613216
2.67979384142  0.51290273248 0.479007725968 0.495271917392
2.68979384142 0.512867344891 0.479049711363 0.495240028586
2.69979384142 0.512831076697 0.479091424088 0.495209143802
2.70979384142 0.512794945418 0.479132854094 0.495178071298
2.71979384142 0.512760344627 0.479172792205  0.49515033045
2.72979384142 0.512726265434 0.479213001437 0.495123067096
2.73979384142 0.512692404208 0.479253634909 0.495095591918
2.74979384142 0.512658762586 0.479295847866 0.495065314458
2.75979384142  0.51262343791 0.479336012997 0.495038516258
2.76979384142 0.512587450487 0.479374982374 0.495009169695
2.77979384142 0.512553062571 0.479413545637 0.494981380918
2.78979384142 0.512517001147 0.479451153761 0.494953607729
2.79979384142 0.512480005904 0.479488882909 0.494924474719
2.80979384142 0.512443672118 0.479524482789  0.49489975734
2.81979384142 0.512408291409 0.479559863498 0.494875930093
2.82979384142 0.512371245327 0.479595002232 0.494850377821
2.83979384142 0.512336320907 0.479630570812 0.494826885592
2.84979384142 0.512301608523 0.479668438868 0.494803532705
2.85979384142  0.51226522548 0.479706048716 0.494778474338
2.86979384142 0.512229049081 0.479743433135 0.494753551392
2.87979384142 0.512193291219 0.479778884421 0.494730484305
2.88979384142 0.512158290004 0.479815586949 0.494706084633
2.89979384142 0.512121598431 0.479852073259 0.494681828847
2.90979384142 0.512085147556 0.479886822048 0.494659230349
2.91979384142 0.512050285495  0.47992251163 0.494635077352
2.92979384142  0.51201454328 0.479957152209  0.49461107201
2.93979384142 0.511979041396 0.479992128338 0.494587221344
2.94979384142 0.511943470979 0.480026591277 0.494565364454
2.95979384142 0.511908139852 0.480060015055 0.494543768345
2.96979384142 0.511874913893 0.480095148363 0.494522253488
2.97979384142 0.511840014165 0.480130048091 0.494498987003
2.98979384142 0.511803404418 0.480162665646 0.494476029566
2.99979384142 0.511770071727 0.480196554747 0.494455918669
3.00979384142 0.511736555215 0.480229692343 0.494435921578
3.01979384142 0.511703613383 0.480264866102 0.494414938567
3.02979384142 0.511672445023  0.48030143193 0.494394267853
3.03979384142 0.511638800127 0.480335076826 0.494371837922
3.04979384142 0.511605337804 0.480370440244 0.494347628612
3.05979384142 0.511572100083 0.480403684219 0.494325463878
3.06979384142 0.511539043216 0.480436741086 0.494303425966
3.07979384142  0.51150619766 0.480469586641 0.494281528929
3.08979384142 0.511473540798 0.480502243504 0.494259757688
3.09979384142 0.511441078458 0.480536613192 0.494236208779
3.10979384142 0.511408816122 0.480569987292 0.494213588792
3.11979384142  0.51137672948 0.480602869519 0.494191402112
3.12979384142 0.511344134847 0.480635931825 0.494166337551
3.13979384142  0.51131124765    0.480666444 0.494143750298
3.14979384142 0.511279734555 0.480697957095 0.494122288348
3.15979384142 0.511247448249  0.48072927537 0.494101409498
3.16979384142 0.511215361445 0.480762079163 0.494080644507
3.17979384142 0.511184405983 0.480795193016 0.494060007533
3.18979384142 0.511154710606 0.480828123474 0.494039491708
3.19979384142 0.511124933784 0.480862108757 0.494019087834
3.20979384142 0.511094518436 0.480895058717 0.493996903587
3.21979384142 0.511065332702 0.480929926565 0.493975689691
3.22979384142 0.511034458352 0.480964214134 0.493949827796
3.23979384142 0.511003981741 0.480994361445  0.49392880663
3.24979384142 0.510972687222 0.481024976238   0.4939074176
3.25979384142 0.510944586732 0.481056993424 0.493887714717
3.26979384142 0.510915563883 0.481090649841 0.493864131571
3.27979384142 0.510884540799 0.481120468196  0.49384040946
3.28979384142 0.510854368629 0.481149678243  0.49381862596
3.29979384142 0.510823075209 0.481177784631 0.493798588627
